,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,retweeted_status,possibly_sensitive,negative,neutral,positive
10,2014-01-07 08:18:04+00:00,420469371077545985,420469371077545984,"Apple $AAPL Is Rich, Fat, &amp; Happy http://t.co/s4URjX1XvC",web,False,,,,,,"{'id': 738575474, 'id_str': '738575474', 'name': 'Day Trader Center', 'screen_name': 'ThSi_', 'location': 'Berne, Switzerland', 'url': None, 'description': ""A Magazine of a Global Int'l Day Trader, speculator on trends. Shares knowledge. \r\nWe do not follow you reciprocally."", 'protected': False, 'followers_count': 2154, 'friends_count': 2361, 'listed_count': 32, 'created_at': 'Sun Aug 05 13:21:44 +0000 2012', 'favourites_count': 1555, 'utc_offset': 3600, 'time_zone': 'Bern', 'geo_enabled': True, 'verified': False, 'statuses_count': 14943, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EBEBEB', 'profile_background_image_url': 'http://a0.twimg.com/profile_background_images/378800000164010103/SO2FgYpV.jpeg', 'profile_background_image_url_https': 'https://si0.twimg.com/profile_background_images/378800000164010103/SO2FgYpV.jpeg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3780557844/6e5a93e2fe99653693a5e4b62db81239_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3780557844/6e5a93e2fe99653693a5e4b62db81239_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/738575474/1389081793', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [6, 11]}], 'urls': [{'url': 'http://t.co/s4URjX1XvC', 'expanded_url': 'http://seekingalpha.com/article/1931361-The-Achilles-Heel-Of-Apple-Is-Its-Recalcitrant-High-Margin-Policy', 'display_url': 'seekingalpha.com/article/193136…', 'indices': [38, 60]}], 'user_mentions': []}",False,False,medium,en,,1.0,0.0051260917,0.044151764,0.9507223
11,2014-01-07 16:01:03+00:00,420585884652552192,420585884652552192,$SSNLF estimates greater-than-expected decline in profits &amp; sales amid stiff competition http://t.co/zNeaXB5KOR $AAPL,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",False,,,,,,"{'id': 1310354202, 'id_str': '1310354202', 'name': 'Bidness Etc', 'screen_name': 'Bidnessetc', 'location': '', 'url': 'http://www.bidnessetc.com', 'description': 'A New Age Platform For The Latest In Finance & Everything Else', 'protected': False, 'followers_count': 16892, 'friends_count': 796, 'listed_count': 2, 'created_at': 'Thu Mar 28 12:04:29 +0000 2013', 'favourites_count': 13, 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 9197, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://a0.twimg.com/profile_background_images/378800000159687366/4fTUz3dB.jpeg', 'profile_background_image_url_https': 'https://si0.twimg.com/profile_background_images/378800000159687366/4fTUz3dB.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/418344090246209536/zaPnG2nO_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/418344090246209536/zaPnG2nO_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1310354202/1389085796', 'profile_link_color': '009999', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'SSNLF', 'indices': [0, 6]}, {'text': 'AAPL', 'indices': [116, 121]}], 'urls': [{'url': 'http://t.co/zNeaXB5KOR', 'expanded_url': 'http://stks.co/qpVp', 'display_url': 'stks.co/qpVp', 'indices': [93, 115]}], 'user_mentions': []}",False,False,medium,en,,0.0,0.46482646,0.4970801,0.038093425
12,2014-01-07 01:23:45+00:00,420365104853438464,420365104853438464,You know you want it...don't be a hater :P #iPhone7 #YouSawItHereFirst $AAPL http://t.co/0eBzP3EMFC,web,False,,,,,,"{'id': 1721098232, 'id_str': '1721098232', 'name': 'Matt Nowicki', 'screen_name': 'AlphaMatt81', 'location': '', 'url': None, 'description': '#StockOptionsKing', 'protected': False, 'followers_count': 810, 'friends_count': 1986, 'listed_count': 10, 'created_at': 'Mon Sep 02 03:54:14 +0000 2013', 'favourites_count': 15314, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 25637, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000708227500/0256feb6b007c3a56c4d83f85a46891d_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000708227500/0256feb6b007c3a56c4d83f85a46891d_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'iPhone7', 'indices': [43, 51]}, {'text': 'YouSawItHereFirst', 'indices': [52, 70]}], 'symbols': [{'text': 'AAPL', 'indices': [71, 76]}], 'urls': [], 'user_mentions': [], 'media': [{'id': 420365104861827072, 'id_str': '420365104861827072', 'indices': [77, 99], 'media_url': 'http://pbs.twimg.com/media/BdVv1e9CUAAM-L-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/BdVv1e9CUAAM-L-.jpg', 'url': 'http://t.co/0eBzP3EMFC', 'display_url': 'pic.twitter.com/0eBzP3EMFC', 'expanded_url': 'http://twitter.com/AlphaMatt81/status/420365104853438464/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 599, 'h': 337, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}, 'medium': {'w': 599, 'h': 337, 'resize': 'fit'}}}]}",False,False,medium,en,,0.0,0.0233639,0.18825419,0.7883819
13,2014-01-07 01:24:51+00:00,420365381694660608,420365381694660608,RT @DeidreZune: Samsung lowers guidance on same day Micael Bay walks off stage at #CES promotional event -- Need to copy $AAPL choreography,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 29737876, 'id_str': '29737876', 'name': 'HOVA', 'screen_name': 'hovastocks', 'location': 'WORLDWIDE', 'url': None, 'description': 'Investor/Trader', 'protected': False, 'followers_count': 241, 'friends_count': 243, 'listed_count': 5, 'created_at': 'Wed Apr 08 15:19:59 +0000 2009', 'favourites_count': 10, 'utc_offset': -18000, 'time_zone': 'Quito', 'geo_enabled': False, 'verified': False, 'statuses_count': 6597, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1541362023/IMG-20110702-00160_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1541362023/IMG-20110702-00160_normal.jpg', 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'CES', 'indices': [82, 86]}], 'symbols': [{'text': 'AAPL', 'indices': [121, 126]}], 'urls': [], 'user_mentions': [{'screen_name': 'DeidreZune', 'name': 'DeidreZune', 'id': 385779209, 'id_str': '385779209', 'indices': [3, 14]}]}",False,False,medium,en,"{'created_at': 'Tue Jan 07 01:15:15 +0000 2014', 'id': 420362965712265217, 'id_str': '420362965712265217', 'text': 'Samsung lowers guidance on same day Micael Bay walks off stage at #CES promotional event -- Need to copy $AAPL choreography', 'source': 'web', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 385779209, 'id_str': '385779209', 'name': 'DeidreZune', 'screen_name': 'DeidreZune', 'location': 'Here, There & Everywhere.', 'url': None, 'description': 'Global capital markets, macroeconomics and international relations. Entrepreneur. Imagine. Act. Soar.', 'protected': False, 'followers_count': 740, 'friends_count': 50, 'listed_count': 36, 'created_at': 'Thu Oct 06 03:29:09 +0000 2011', 'favourites_count': 19, 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 14167, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://a0.twimg.com/profile_background_images/378800000118975320/92288713cb6469415e73c460be1ee622.jpeg', 'profile_background_image_url_https': 'https://si0.twimg.com/profile_background_images/378800000118975320/92288713cb6469415e73c460be1ee622.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2255580137/DZ2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2255580137/DZ2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/385779209/1384723949', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 1, 'favorite_count': 0, 'entities': {'hashtags': [{'text': 'CES', 'indices': [66, 70]}], 'symbols': [{'text': 'AAPL', 'indices': [105, 110]}], 'urls': [], 'user_mentions': []}, 'favorited': False, 'retweeted': False, 'lang': 'en'}",,0.29372525,0.67173094,0.034543835
14,2014-01-07 11:35:42+00:00,420519107122180096,420519107122180096,RT @SeekingAlpha: Build A Mini Long-Short Portfolio With These 6 High-Priced Shares http://t.co/J5ta6cvi98 $AAMC $AAPL $AMZN $BRK.A $TPRP $…,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",False,,,,,,"{'id': 316391952, 'id_str': '316391952', 'name': 'MJWMONTY', 'screen_name': 'mjwmonty', 'location': 'Luxembourg', 'url': None, 'description': None, 'protected': False, 'followers_count': 50, 'friends_count': 90, 'listed_count': 1, 'created_at': 'Mon Jun 13 11:31:46 +0000 2011', 'favourites_count': 94, 'utc_offset': 3600, 'time_zone': 'Brussels', 'geo_enabled': False, 'verified': False, 'statuses_count': 1439, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1393980044/16052010_002__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1393980044/16052010_002__normal.jpg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAMC', 'indices': [107, 112]}, {'text': 'AAPL', 'indices': [113, 118]}, {'text': 'AMZN', 'indices': [119, 124]}, {'text': 'BRK.A', 'indices': [125, 131]}, {'text': 'TPRP', 'indices': [132, 137]}], 'urls': [{'url': 'http://t.co/J5ta6cvi98', 'expanded_url': 'http://seekingalpha.com/article/1931621-Build-A-Mini-Long-Short-Portfolio-With-These-6-High-Priced-Shares?source=feed_f', 'display_url': 'seekingalpha.com/article/193162…', 'indices': [84, 106]}], 'user_mentions': [{'screen_name': 'SeekingAlpha', 'name': 'Seeking Alpha', 'id': 23059499, 'id_str': '23059499', 'indices': [3, 16]}]}",False,False,medium,en,"{'created_at': 'Tue Jan 07 11:00:25 +0000 2014', 'id': 420510227419512832, 'id_str': '420510227419512832', 'text': 'Build A Mini Long-Short Portfolio With These 6 High-Priced Shares http://t.co/J5ta6cvi98 $AAMC $AAPL $AMZN $BRK.A $TPRP $TSLA', 'source': '<a href=""http://seekingalpha.com"" rel=""nofollow"">Seeking Alpha</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 23059499, 'id_str': '23059499', 'name': 'Seeking Alpha', 'screen_name': 'SeekingAlpha', 'location': '', 'url': 'http://SeekingAlpha.com', 'description': 'Seeking Alpha is the #1 crowd sourced equity research platform. Follow analysis by investors for investors from Seeking Alpha. Sign up at http://t.co/q8sAeDrsnR', 'protected': False, 'followers_count': 48595, 'friends_count': 8, 'listed_count': 1835, 'created_at': 'Fri Mar 06 12:52:56 +0000 2009', 'favourites_count': 0, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 217073, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'D9D9D9', 'profile_background_image_url': 'http://a0.twimg.com/profile_background_images/378800000045640893/34c179cebc478c1337904ad299fbc49d.png', 'profile_background_image_url_https': 'https://si0.twimg.com/profile_background_images/378800000045640893/34c179cebc478c1337904ad299fbc49d.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/344513261572996299/a2c86214e0300b3112eed81a52ca2318_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/344513261572996299/a2c86214e0300b3112eed81a52ca2318_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/23059499/1374575993', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 2, 'favorite_count': 0, 'entities': {'hashtags': [], 'symbols': [{'text': 'AAMC', 'indices': [89, 94]}, {'text': 'AAPL', 'indices': [95, 100]}, {'text': 'AMZN', 'indices': [101, 106]}, {'text': 'BRK.A', 'indices': [107, 113]}, {'text': 'TPRP', 'indices': [114, 119]}, {'text': 'TSLA', 'indices': [120, 125]}], 'urls': [{'url': 'http://t.co/J5ta6cvi98', 'expanded_url': 'http://seekingalpha.com/article/1931621-Build-A-Mini-Long-Short-Portfolio-With-These-6-High-Priced-Shares?source=feed_f', 'display_url': 'seekingalpha.com/article/193162…', 'indices': [66, 88]}], 'user_mentions': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0.0,0.005081643,0.45826453,0.53665394
15,2014-01-07 22:03:17+00:00,420677043617931264,420677043617931264,"If you wanna sell in China, better use Chinese channels. $AAPL opens store on Alibaba's Tmall http://t.co/i0cCjCgSOf","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 272317020, 'id_str': '272317020', 'name': 'Deirdre Wang Morris', 'screen_name': 'deeCNBC', 'location': 'Singapore', 'url': 'http://www.cnbc.com/id/100659765', 'description': 'DEAR-DRA (Dee for short) @CNBCWorld Reporter. Half-Taiwanese-Canadian in sweltering Singapore via China. Leafs fan. PMI fan.', 'protected': False, 'followers_count': 6009, 'friends_count': 2112, 'listed_count': 195, 'created_at': 'Sat Mar 26 07:53:48 +0000 2011', 'favourites_count': 127, 'utc_offset': 28800, 'time_zone': 'Beijing', 'geo_enabled': True, 'verified': True, 'statuses_count': 4781, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '709397', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3281880912/2305f890809585532d654615b2df434b_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3281880912/2305f890809585532d654615b2df434b_normal.jpeg', 'profile_link_color': 'FF3300', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'A0C5C7', 'profile_text_color': '333333', 'profile_use_background_image': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [57, 62]}], 'urls': [{'url': 'http://t.co/i0cCjCgSOf', 'expanded_url': 'http://bit.ly/KBdkYL', 'display_url': 'bit.ly/KBdkYL', 'indices': [94, 116]}], 'user_mentions': []}",False,False,medium,en,,0.0,0.03169399,0.71388316,0.2544228
16,2014-01-07 12:03:42+00:00,420526153565495296,420526153565495296,"RT @maxjcm: US smpartphone penetration 68.3% up 3%, $AAPL 41.2% (up 0.5% from August). Samsung 26% share (up 1.7% points) end Nov http://t.…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 29737876, 'id_str': '29737876', 'name': 'HOVA', 'screen_name': 'hovastocks', 'location': 'WORLDWIDE', 'url': None, 'description': 'Investor/Trader', 'protected': False, 'followers_count': 242, 'friends_count': 243, 'listed_count': 5, 'created_at': 'Wed Apr 08 15:19:59 +0000 2009', 'favourites_count': 10, 'utc_offset': -18000, 'time_zone': 'Quito', 'geo_enabled': False, 'verified': False, 'statuses_count': 6601, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1541362023/IMG-20110702-00160_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1541362023/IMG-20110702-00160_normal.jpg', 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [52, 57]}], 'urls': [], 'user_mentions': [{'screen_name': 'maxjcm', 'name': 'Max Maxwell', 'id': 313525664, 'id_str': '313525664', 'indices': [3, 10]}]}",False,False,medium,en,"{'created_at': 'Tue Jan 07 11:47:21 +0000 2014', 'id': 420522037036068866, 'id_str': '420522037036068866', 'text': 'US smpartphone penetration 68.3% up 3%, $AAPL 41.2% (up 0.5% from August). Samsung 26% share (up 1.7% points) end Nov http://t.co/NElVd6uoOZ', 'source': 'web', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 313525664, 'id_str': '313525664', 'name': 'Max Maxwell', 'screen_name': 'maxjcm', 'location': '', 'url': 'http://maxwellreport.wordpress.com', 'description': 'Investor, Entrepreneur, CIO, Father, conservative, sailor\r\nhttp://paper.li/maxjcm/1360812539', 'protected': False, 'followers_count': 550, 'friends_count': 1366, 'listed_count': 0, 'created_at': 'Wed Jun 08 19:56:30 +0000 2011', 'favourites_count': 11, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1533, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'E6D9B2', 'profile_background_image_url': 'http://a0.twimg.com/profile_background_images/754308305/4afc430c2472fdc17c8da6ed63689d4e.png', 'profile_background_image_url_https': 'https://si0.twimg.com/profile_background_images/754308305/4afc430c2472fdc17c8da6ed63689d4e.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1797631085/AF_Maxwell_normal.JPG', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1797631085/AF_Maxwell_normal.JPG', 'profile_link_color': 'BCD1AD', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '5D998C', 'profile_text_color': '73AF94', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 1, 'favorite_count': 0, 'entities': {'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [40, 45]}], 'urls': [{'url': 'http://t.co/NElVd6uoOZ', 'expanded_url': 'http://www.comscore.com/Insights/Press_Releases/2014/1/comScore_Reports_November_2013_US_Smartphone_Subscriber_Market_Share', 'display_url': 'comscore.com/Insights/Press…', 'indices': [118, 140]}], 'user_mentions': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",,0.009980934,0.47467312,0.5153459
17,2014-01-07 18:20:53+00:00,420621074837938177,420621074837938176,Wait for it..........$AAPL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 229638149, 'id_str': '229638149', 'name': 'Abdullah Ilahi', 'screen_name': 'ilahi25', 'location': 'Chicago, Illinois', 'url': None, 'description': 'Co-Founder of Empire Capitall LLC. Racecar driver, trader, playboy, philanthropist.', 'protected': False, 'followers_count': 54, 'friends_count': 79, 'listed_count': 1, 'created_at': 'Wed Dec 22 22:58:40 +0000 2010', 'favourites_count': 28, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 402, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://a0.twimg.com/profile_background_images/825798048/f5a1d597eef9e958cc5f62b99392d549.jpeg', 'profile_background_image_url_https': 'https://si0.twimg.com/profile_background_images/825798048/f5a1d597eef9e958cc5f62b99392d549.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3189348925/86a59c60f7a79c0c401cc2aba35e56d7_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3189348925/86a59c60f7a79c0c401cc2aba35e56d7_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [], 'urls': [], 'user_mentions': []}",False,False,medium,en,,,0.013222426,0.43509144,0.5516861
18,2014-01-07 07:55:10+00:00,420463608100040704,420463608100040704,$AAPL - Interesting April Stock Options For AAPL -&gt; http://t.co/q51I2WLJqF #stock #stocks #stockaction,"<a href=""http://stock-news.net"" rel=""nofollow"">MyFeed for stock-newsnet</a>",False,,,,,,"{'id': 409065420, 'id_str': '409065420', 'name': 'MarketNews', 'screen_name': 'stocknews99', 'location': 'Cincinnati', 'url': None, 'description': 'Stock Market News', 'protected': False, 'followers_count': 224, 'friends_count': 7, 'listed_count': 3, 'created_at': 'Thu Nov 10 07:19:04 +0000 2011', 'favourites_count': 0, 'utc_offset': 3600, 'time_zone': 'Amsterdam', 'geo_enabled': False, 'verified': False, 'statuses_count': 23564, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000758344816/64bd810729e95cb4686f6ebb8074b7ac_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000758344816/64bd810729e95cb4686f6ebb8074b7ac_normal.png', 'profile_link_color': '000000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EADEAA', 'profile_text_color': '333333', 'profile_use_background_image': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'stock', 'indices': [78, 84]}, {'text': 'stocks', 'indices': [85, 92]}, {'text': 'stockaction', 'indices': [93, 105]}], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [{'url': 'http://t.co/q51I2WLJqF', 'expanded_url': 'http://stock-news.net/206666', 'display_url': 'stock-news.net/206666', 'indices': [55, 77]}], 'user_mentions': []}",False,False,medium,en,,0.0,0.0025675767,0.08994896,0.9074834
19,2014-01-07 13:32:41+00:00,420548546941947904,420548546941947904,Apple $AAPL says App Store sales top USD 10bln in 2013 #stocks,"<a href=""http://www.financialjuice.com"" rel=""nofollow"">financialjuice</a>",False,,,,,,"{'id': 381696140, 'id_str': '381696140', 'name': 'FinancialJuice', 'screen_name': 'financialjuice', 'location': 'London', 'url': 'http://www.financialjuice.com', 'description': 'News That Matters - Forex, Futures, Bonds, Stocks, Commodities and Economic News Live', 'protected': False, 'followers_count': 1414, 'friends_count': 41, 'listed_count': 71, 'created_at': 'Wed Sep 28 19:38:30 +0000 2011', 'favourites_count': 6, 'utc_offset': -18000, 'time_zone': 'Quito', 'geo_enabled': False, 'verified': False, 'statuses_count': 63198, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3319344850/8515cf79f043b1170aebc49665fc5a4b_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3319344850/8515cf79f043b1170aebc49665fc5a4b_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/381696140/1362056656', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'stocks', 'indices': [55, 62]}], 'symbols': [{'text': 'AAPL', 'indices': [6, 11]}], 'urls': [], 'user_mentions': []}",False,False,medium,en,,,0.0041113445,0.17583759,0.82005113
