,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
15,15,1181288224196616192,1181288224196616192,2019-10-07 19:20:34 UTC,2019-10-07,19:20:34,0,704835627183788032,model3owners,Trev Page,,Tesla is the fastest growing car company in the world.  No baggage. Fully electric. Most fun cars ever   https://t.co/dDDFR3uPjp  https://t.co/hdlBnfBcqz,en,[],['https://www.youtube.com/watch?v=9agF_zudVSw'],[],41,410,1751,[],[],https://twitter.com/Model3Owners/status/1181288224196616192,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1181287980280901632/pu/img/obPLBN5yTmE7oxRv.jpg,,,,,,,[],,,,,0.0033196427,0.012918524,0.98376185
16,16,1181288097792827399,1181288097792827399,2019-10-07 19:20:04 UTC,2019-10-07,19:20:04,0,302045293,alpsoy66,Alp,,"Recent Tesla acqusitions Battery :Hibar, Maxwell,  SW: Deep scale Other auto oems: Uhm, we r trying to negotiate big big battery procurement contracts.  We r sharing SW investments w eachother to avoid costs. Well, actually we dont have any idea what we r doing.. $tsla",en,[],[],[],6,12,102,[],['tsla'],https://twitter.com/Alpsoy66/status/1181288097792827399,False,,0,,,,,,,,[],,,,,0.1536102,0.78614587,0.06024385
17,17,1181287683345149952,1181287683345149952,2019-10-07 19:18:25 UTC,2019-10-07,19:18:25,0,1040685629468631040,xaviercmiller,Zigg ♻️,,"The one car I really want is a Tesla. And tbh I could buy it rn but I keep purchasing new assets instead. Now some ppl would consider that a sacrifice or me depriving myself of nice things but I just see it as being the smarter decision right now. Logic over emotions, always.",en,[],[],[],8,41,360,[],[],https://twitter.com/XaviercMiller/status/1181287683345149952,False,,0,,,,,,,,[],,,,,0.0858359,0.2528577,0.6613063
18,18,1181284436689772545,1181284436689772545,2019-10-07 19:05:31 UTC,2019-10-07,19:05:31,0,1015305939233189888,gmbankrupt,Ryan,,$TSLAQ: “No logo because Tesla doesn’t own it. More proof that NIO is taking over China’s gigafactory!”,en,[],[],[],6,5,73,[],['tslaq'],https://twitter.com/gmbankrupt/status/1181284436689772545,False,https://twitter.com/SavedTesla/status/1180895117395320832,0,,,,,,,,[],,,,,0.35477057,0.5614875,0.08374191
19,19,1181283264646012932,1181283264646012932,2019-10-07 19:00:52 UTC,2019-10-07,19:00:52,0,19570592,dennishegstad,dennis hegstad,,lol @tesla is a joke... My GPS &amp; navigation in my car don’t work anymore and they want to charge me $175 an hour to take my car into tesla to be serviced.   My car isn’t even 1 year old yet. And it’s spent 3 months in repair already.  https://t.co/xGF3qC14gR,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],"['https://pbs.twimg.com/media/EGTC3aJXUAI3fmy.jpg', 'https://pbs.twimg.com/media/EGTC3aMWwAIkuiX.jpg']",19,16,62,[],[],https://twitter.com/dennishegstad/status/1181283264646012932,False,,1,https://pbs.twimg.com/media/EGTC3aJXUAI3fmy.jpg,,,,,,,[],,,,,0.9457385,0.048787013,0.0054744235
20,20,1181275479174762497,1181275479174762497,2019-10-07 18:29:55 UTC,2019-10-07,18:29:55,0,302045293,alpsoy66,Alp,,Tesla has recently made 2 critical technology acquisitions. No it did not sign some fancy procurement agreements of batteries. This company is pushing the technology needle on every front so fiercely that the whole auto industry is completely dumb folded. $tsla,en,[],[],[],3,9,74,[],['tsla'],https://twitter.com/Alpsoy66/status/1181275479174762497,False,,0,,,,,,,,[],,,,,0.29991218,0.44034928,0.25973848
21,21,1181267697629306880,1181267697629306880,2019-10-07 17:59:00 UTC,2019-10-07,17:59:00,0,164425558,jonerlichman,Jon Erlichman,,Revenue last year:  Apple: $265.6 billion Amazon: $232.9 billion Google: $232.9 billion Microsoft: $110.4 billion IBM: $79.6 billion Intel: $70.8 billion Facebook: $55.8 billion Tesla: $21.5 billion Netflix: $15.8 billion Uber: $11.3 billion  Total: $1 trillion,en,[],[],[],36,421,1638,[],[],https://twitter.com/JonErlichman/status/1181267697629306880,False,,0,,,,,,,,[],,,,,0.018117955,0.54146504,0.44041687
22,22,1181266574692552705,1181266574692552705,2019-10-07 17:54:32 UTC,2019-10-07,17:54:32,0,14162718,marc_benton,Marc Benton,,Here is a very cool feature that I did not realize was in Tesla’s Version 10. The car moves over in the lane when it passes Semi’s.  https://t.co/QRLYCy1KwJ,en,[],[],[],46,54,541,[],[],https://twitter.com/marc_benton/status/1181266574692552705,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1181266463086333952/pu/img/YvEQE6zaDqbycSfQ.jpg,,,,,,,[],,,,,0.0040844083,0.07969445,0.91622126
23,23,1181265967344578560,1181265967344578560,2019-10-07 17:52:08 UTC,2019-10-07,17:52:08,0,1689516060,vincent13031925,vincentyu.eth,,"Dear @businessinsider, I think it’s about time for you guys to clarify your previous unprofessional reports/news about Tesla. “Someone” need to be removed from the company be4 burning your own bridges, if it’s not already happening.  https://t.co/sGD4oyYVuM",en,"[{'screen_name': 'businessinsider', 'name': 'business insider', 'id': '20562637'}]",[],['https://pbs.twimg.com/media/EGSzIbFUcAAB6N1.jpg'],25,40,248,[],[],https://twitter.com/vincent13031925/status/1181265967344578560,False,https://twitter.com/BusinessInsider/status/1107440731629723653,1,https://pbs.twimg.com/media/EGSzIbFUcAAB6N1.jpg,,,,,,,[],,,,,0.9026484,0.09170855,0.005643225
24,24,1181263813070540801,1181263813070540801,2019-10-07 17:43:34 UTC,2019-10-07,17:43:34,0,1308211178,teslarati,TESLARATI,,Tesla is adding a directional horn system to make its cars even safer for pedestrians  https://t.co/GOGWok5lYZ,en,[],['https://www.teslarati.com/tesla-directional-horn-system-elon-musk'],[],10,22,341,[],[],https://twitter.com/Teslarati/status/1181263813070540801,False,,0,,,,,,,,[],,,,,0.0037609092,0.25816134,0.7380777
25,25,1181263767310684162,1181263767310684162,2019-10-07 17:43:23 UTC,2019-10-07,17:43:23,0,4858119358,elecclassiccars,Electric Classic Cars,,"Is this the perfect shop truck? Tesla powered 450hp, 250 mile range, 6 seats, great for towing and carrying stuff in the back. Even Spud approves. 😁👍 #electricvwbus #electricVW #vwelectric  https://t.co/ktNrsPofeG",en,[],[],['https://pbs.twimg.com/media/EGSxHyQWoAABgfx.jpg'],20,27,288,"['electricvwbus', 'electricvw', 'vwelectric']",[],https://twitter.com/elecclassiccars/status/1181263767310684162,False,,1,https://pbs.twimg.com/media/EGSxHyQWoAABgfx.jpg,,,,,,,[],,,,,0.0031431017,0.025337085,0.97151977
26,26,1181263543129300992,1181263543129300992,2019-10-07 17:42:30 UTC,2019-10-07,17:42:30,0,1295950158,loris_giuliano,Loris Giuliano,,Pilotage automatique Tesla &lt; Pilotage automatique Dijon  https://t.co/TTfbr9NrIX,fr,[],[],[],6,1932,7119,[],[],https://twitter.com/Loris_Giuliano/status/1181263543129300992,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1181263470605541377/pu/img/kghKxpy5QrLJwQ8P.jpg,,,,,,,[],,,,,0.022462575,0.91148424,0.06605321
27,27,1181263234881339393,1181263234881339393,2019-10-07 17:41:16 UTC,2019-10-07,17:41:16,0,42673587,devonbl,🖤devon🖤,,"I lost a lot of followers the last couple days, but for those of you who stayed here’s a video of my Tesla driving itself on 85  https://t.co/9khKqkGQhF",en,[],[],[],5,1,68,[],[],https://twitter.com/devonbl/status/1181263234881339393,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1181263175146078208/pu/img/Us-BZUVWIQVBAaDZ.jpg,,,,,,,[],,,,,0.11316591,0.7804898,0.10634429
28,28,1181260649545912322,1181260649545912322,2019-10-07 17:31:00 UTC,2019-10-07,17:31:00,0,1689516060,vincent13031925,vincentyu.eth,,"Tesla’s Semi is ready for prime time after PepsiCo said it would use the vehicle to turn its Modesto, CA plant into an environmentally sustainable manufacturing, warehousing and distribution center.  $TSLA #Tesla #Semi  https://t.co/lTVT5GNZta",en,[],['https://www.foxbusiness.com/lifestyle/tesla-semi-gets-real-world-validation'],[],14,77,608,"['tesla', 'semi']",['tsla'],https://twitter.com/vincent13031925/status/1181260649545912322,False,,0,,,,,,,,[],,,,,0.0036317364,0.28424966,0.7121186
29,29,1181258726491090944,1181258726491090944,2019-10-07 17:23:21 UTC,2019-10-07,17:23:21,0,32768577,romn8tr,Rome Strach,,You simply cannot fully grasp how the Tesla changes bumper to bumper commuting - until you've experienced the worry free management of space/time - completely anxiety free. Truly. Completely alters your state of mind upon arrival.,en,[],[],[],2,9,85,[],[],https://twitter.com/romn8tr/status/1181258726491090944,False,https://twitter.com/vincent13031925/status/1181256959502123008,0,,,,,,,,[],,,,,0.13967137,0.43081763,0.42951104
30,30,1181256959502123008,1181256959502123008,2019-10-07 17:16:20 UTC,2019-10-07,17:16:20,0,1689516060,vincent13031925,vincentyu.eth,,"“As I wrote before, my neighbors are snapping up Model 3s (four immediate neighbors). And in the larger community there’s a veritable plague of new Model 3s.”  Huge disconnection between Reality &amp; Wallst bearish analysts’ fantasy.   $TSLA #Tesla #Model3   https://t.co/jA9LnsZABz",en,[],['https://www.forbes.com/sites/brookecrothers/2019/10/06/as-the-tesla-model-3-surges-somethings-gotta-give-like-the-toyota-prius/'],[],17,47,433,"['tesla', 'model3']",['tsla'],https://twitter.com/vincent13031925/status/1181256959502123008,False,,0,,,,,,,,[],,,,,0.2570416,0.5890634,0.15389493
31,31,1181256339424710661,1181256339424710661,2019-10-07 17:13:52 UTC,2019-10-07,17:13:52,0,1052869334509469696,teslahistorian,The Short Shorts Historian,,"THIS DAY IN $TSLAQ HISTORY:  When Tesla makes a claim, it is fraud. When Porsche makes a claim, it is the ultimate truth. That is the $TSLAQ way.🤡  @markbspiegel 2 years ago:  https://t.co/4Vh1REi809",en,"[{'screen_name': 'markbspiegel', 'name': 'mark b. spiegel', 'id': '258612274'}]",[],['https://pbs.twimg.com/media/EGSpxL-W4AAd5so.png'],12,19,189,[],"['tslaq', 'tslaq']",https://twitter.com/TeslaHistorian/status/1181256339424710661,False,,1,https://pbs.twimg.com/media/EGSpxL-W4AAd5so.png,,,,,,,[],,,,,0.70572275,0.26606774,0.028209494
32,32,1181246381555515392,1181246381555515392,2019-10-07 16:34:18 UTC,2019-10-07,16:34:18,0,1038818233254461440,bradmunchen,Motörhead,,"1) Why did an unheard-of $TSLA subsidiary called ""Tesla Beijing"" cut a deal w/ Chinese banks for a $700m loan facility for the ""purchase &amp; import"" of cars to China? Why did this get signed 2 biz-days before Q3 end? It's odd &amp; might account for higher Q3 deliveries than expected.  https://t.co/cVCagynRJA",en,[],[],['https://pbs.twimg.com/media/EGShUj6U0AAfsqA.jpg'],7,18,104,[],['tsla'],https://twitter.com/BradMunchen/status/1181246381555515392,False,,1,https://pbs.twimg.com/media/EGShUj6U0AAfsqA.jpg,,,,,,,[],,,,,0.14255255,0.83054274,0.0269046
33,33,1181245848966979584,1181245848966979584,2019-10-07 16:32:11 UTC,2019-10-07,16:32:11,0,252415154,ronnie_rusli,Ronnie H. Rusli. MS. PhD.,,"October 06, 2019👉 When earlier this year Tesla’s Elon Musk said the company could soon have batteries lasting for over one million miles",en,[],[],[],3,24,87,[],[],https://twitter.com/Ronnie_Rusli/status/1181245848966979584,False,,0,,,,,,,,[],,,,,0.0023602408,0.30143625,0.69620353
34,34,1181243659058139136,1181243659058139136,2019-10-07 16:23:29 UTC,2019-10-07,16:23:29,0,2148233600,electrekco,Electrek.co,,Tesla launches new charging adapter bundle to make sure you always have charging options  https://t.co/EijK5rfRMu by @fredericlambert  https://t.co/n1sCMI9mju,en,"[{'screen_name': 'fredericlambert', 'name': 'fred lambert', 'id': '38253449'}]",['https://electrek.co/2019/10/07/tesla-charging-adapter-bundle/'],['https://pbs.twimg.com/media/EGSe2RsXkA0b0EK.jpg'],4,25,144,[],[],https://twitter.com/ElectrekCo/status/1181243659058139136,False,,1,https://pbs.twimg.com/media/EGSe2RsXkA0b0EK.jpg,,,,,,,[],,,,,0.0025095763,0.29657537,0.70091504
35,35,1181242693747265540,1181242693747265540,2019-10-07 16:19:39 UTC,2019-10-07,16:19:39,0,985686123123949568,kristennetten,•K10•♥️🕊🇺🇦 🦊,,New type of FUD — Wikipedia article rewrites.    Here is an example:   Robyn Denholm .. the only info on Tesla Tab is this:   See the absurdity.  Recent edit too.  https://t.co/6Xy0bXOdu7,en,[],[],['https://pbs.twimg.com/media/EGSd-BlU0AAYPox.jpg'],19,10,66,[],[],https://twitter.com/Kristennetten/status/1181242693747265540,False,,1,https://pbs.twimg.com/media/EGSd-BlU0AAYPox.jpg,,,,,,,[],,,,,0.8551734,0.13649164,0.008334874
36,36,1181238165933150210,1181238165933150210,2019-10-07 16:01:39 UTC,2019-10-07,16:01:39,0,1689516060,vincent13031925,vincentyu.eth,,The ‘Tesla Effect’ is wrecking Europe’s luxury brands in the 2nd-hand market   by ⁦@ResidentSponge⁩  via ⁦@Teslarati⁩   $TSLA #Tesla  https://t.co/01m9LQpCcC,en,"[{'screen_name': 'residentsponge', 'name': 'simon alvarez', 'id': '798749450223030272'}, {'screen_name': 'teslarati', 'name': 'teslarati', 'id': '1308211178'}]",['https://www.teslarati.com/tesla-effect-wreaks-havoc-europe-2nd-hand-luxury-car-market/'],[],1,13,106,['tesla'],['tsla'],https://twitter.com/vincent13031925/status/1181238165933150210,False,,0,,,,,,,,[],,,,,0.630733,0.33899754,0.030269464
37,37,1181236420024754176,1181236420024754176,2019-10-07 15:54:43 UTC,2019-10-07,15:54:43,0,1689516060,vincent13031925,vincentyu.eth,,Tesla acquires Canadian battery manufacturer (Hibar Systems)in push toward in-house cell development   by ⁦@Teslarati⁩   $TSLA #Tesla   https://t.co/xqNgaqjz7h,en,"[{'screen_name': 'teslarati', 'name': 'teslarati', 'id': '1308211178'}]",['https://www.teslarati.com/tesla-acquires-hibar-battery-manufacturer/'],[],4,19,148,['tesla'],['tsla'],https://twitter.com/vincent13031925/status/1181236420024754176,False,,0,,,,,,,,[],,,,,0.0061674286,0.7661031,0.22772941
38,38,1181234642621304832,1181232922973523968,2019-10-07 15:47:39 UTC,2019-10-07,15:47:39,0,415794343,tweetermeyer,E.W. Niedermeyer,,"Yes, Tesla has had more success than any other automotive startup in decades but the implication is that it has proven it has a sustainable business... which it simply doesn't. Tesla has proven that you can built a strong new car brand if investors pump cash in every 12-18 months",en,[],[],[],11,7,64,[],[],https://twitter.com/Tweetermeyer/status/1181234642621304832,False,,0,,,,,,,,[],,,,,0.022907069,0.15190722,0.82518566
