,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
29,29,1223687124567896064,1223687124567896064,2020-02-01 19:18:40 UTC,2020-02-01,19:18:40,0,998140573008695296,28delayslater,🇺🇦 🦊 Earl of FrunkPuppy 🇺🇦,,I miss zero hedge as much as I miss Matthew Battle and all the people who use the Tesla blocklist. Same amount.  https://t.co/Sg7SpGfmlw,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EPto8oeWAAAQTyh.jpg'],12,2,55,[],[],https://twitter.com/28delayslater/status/1223687124567896064,False,,1,https://pbs.twimg.com/tweet_video_thumb/EPto8oeWAAAQTyh.jpg,,,,,,,[],,,,,0.49777073,0.34902006,0.1532092
30,30,1223686760166760453,1223686760166760453,2020-02-01 19:17:13 UTC,2020-02-01,19:17:13,0,732548050728701953,valueanalyst1,Yaman Tasdivar,,"This is what's keeping $AAPL up, but it won't last, as @Tesla innovates its way into the largest company in the world in the coming years.  $TSLA #NotSellingAShareBefore10000",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],8,6,83,['notsellingasharebefore10000'],"['aapl', 'tsla']",https://twitter.com/ValueAnalyst1/status/1223686760166760453,False,https://twitter.com/charliebilello/status/1222281569605505024,0,,,,,,,,[],,,,,0.0061515095,0.08444711,0.90940124
31,31,1223686025811283968,1223686025811283968,2020-02-01 19:14:18 UTC,2020-02-01,19:14:18,0,1139310453987745792,thirdrowtesla,Third Row Tesla Podcast,,"If Uber and Lyft had an option to request only electric vehicles, you would always select it — right?  Even if it cost a little more or you had to wait a little longer?  Well, Tesla is building that. It’s called the Tesla Network.  https://t.co/k7grEmy6J9",en,[],[],['https://pbs.twimg.com/media/EPtn9CFW4AEYbyx.jpg'],34,45,386,[],[],https://twitter.com/thirdrowtesla/status/1223686025811283968,False,,1,https://pbs.twimg.com/media/EPtn9CFW4AEYbyx.jpg,,,,,,,[],,,,,0.05074957,0.70410436,0.24514602
32,32,1223684371082645504,1223684371082645504,2020-02-01 19:07:43 UTC,2020-02-01,19:07:43,0,1689516060,vincent13031925,vincentyu.eth,,"Tesla $TSLA earnings win praise even from doubters: 'We fully admit things are better than we expected'  ""Given our decision to downgrade when shares were $150 lower, we accept the criticism,"" wrote Kallo, who has a neutral rating on the stock &amp; raised his PT to $650 from $525.",en,[],[],[],4,10,131,[],['tsla'],https://twitter.com/vincent13031925/status/1223684371082645504,False,,0,,,,,,,,[],,,,,0.01501979,0.16177152,0.82320875
33,33,1223683613444624384,1223683613444624384,2020-02-01 19:04:43 UTC,2020-02-01,19:04:43,0,863210001082576898,tesla_addicted,Gabriel -,,In order to be a Tesla Killer a car has to: -Be quicker 0-60. -have More range. -have Bigger charging infrastructure  -Be able to get OTA updates -FSD  And then the company has to: -Make it affordable. -Sell 400.000 cars/year. -be profitable -have at least 10 yr in the streets,en,[],[],[],19,25,290,[],[],https://twitter.com/tesla_addicted/status/1223683613444624384,False,,0,,,,,,,,[],,,,,0.02641332,0.45047984,0.5231068
34,34,1223682429447131136,1223682429447131136,2020-02-01 19:00:00 UTC,2020-02-01,19:00:00,0,113771891,historyla,History Latinoamérica,,¿Nikola Tesla quiso terminar con la guerra con un arma de su autoría? ¿Estaba ayudando a la Union soviética?  https://t.co/GSblmVWZx5,es,[],[],[],6,49,130,[],[],https://twitter.com/HistoryLA/status/1223682429447131136,False,,1,https://pbs.twimg.com/media/EPi_wqzW4AMrpTx.jpg,,,,,,,[],,,,,0.032378685,0.9350363,0.032585
35,35,1223674496873390084,1223674496873390084,2020-02-01 18:28:29 UTC,2020-02-01,18:28:29,0,1139310453987745792,thirdrowtesla,Third Row Tesla Podcast,,"If this was Tesla, half the world would demand Elon was thrown in jail.   But whatever. Nothing to see here. Just one of 150 gasoline fires every single day in the US",en,[],[],[],18,109,421,[],[],https://twitter.com/thirdrowtesla/status/1223674496873390084,False,https://twitter.com/WesWeather/status/1223594900270338051,0,,,,,,,,[],,,,,0.8219076,0.16633877,0.011753553
36,36,1223672676708798465,1223672676708798465,2020-02-01 18:21:15 UTC,2020-02-01,18:21:15,0,349249475,gerberkawasaki,Ross Gerber,,Facebook suspended our ad account for boosting media posts about Tesla. Hey @Facebook you’ll take lie ads from Russians but not media about Tesla. I’m done spending money on Facebook and Instagram. F off Zuck. #DeleteFacebook $FB  https://t.co/chFHNxiiwE,en,"[{'screen_name': 'facebook', 'name': 'facebook', 'id': '217804739'}]",[],['https://pbs.twimg.com/media/EPtbzksUYAE_RAK.jpg'],107,122,919,['deletefacebook'],['fb'],https://twitter.com/GerberKawasaki/status/1223672676708798465,False,,1,https://pbs.twimg.com/media/EPtbzksUYAE_RAK.jpg,,,,,,,[],,,,,0.88407403,0.107416935,0.00850895
37,37,1223671300356481025,1223671300356481025,2020-02-01 18:15:47 UTC,2020-02-01,18:15:47,0,54822572,martingrefte,Martin Grefte⚡️,,"Zie net een vergelijking tussen de Tesla Model 3 SR+ en de VW ID3. Tel voor de prijs in NL voor beiden maar €10K op (BTW en BPM)  Dan is de ID 3 dus inderdaad goedkoper. (€5K)  Maar: De Tesla is sneller, heeft een groter bereik, een hogere laadsnelheid, geavanceerder software.  https://t.co/gxqkVlCsHk",nl,[],[],['https://pbs.twimg.com/media/EPtajeZXUAArvl9.jpg'],23,14,82,[],[],https://twitter.com/martingrefte/status/1223671300356481025,False,,1,https://pbs.twimg.com/media/EPtajeZXUAArvl9.jpg,,,,,,,[],,,,,0.020390779,0.84578776,0.13382141
38,38,1223671083066216448,1223671083066216448,2020-02-01 18:14:55 UTC,2020-02-01,18:14:55,0,349249475,gerberkawasaki,Ross Gerber,,Got to love the Tesla bullish case from ARK. I feel that trying to value five years from now is impossible. Let alone the next year...  But Tesla has an incredible future ...  Hope they are right! $tsla,en,[],[],[],20,17,268,[],['tsla'],https://twitter.com/GerberKawasaki/status/1223671083066216448,False,https://twitter.com/ARKInvest/status/1223391261639528450,0,,,,,,,,[],,,,,0.007274724,0.03196931,0.960756
39,39,1223670029419524102,1223670029419524102,2020-02-01 18:10:44 UTC,2020-02-01,18:10:44,0,348844712,gfilche,Gali,,presenting Tesla to $1T in 20 mins at Fully Charged Live in the Gigatheater!! Come through if you are here! $TSLA @FullyChargedShw @FullyChargedDan,en,"[{'screen_name': 'fullychargedshw', 'name': 'fully charged show', 'id': '770933216870076416'}, {'screen_name': 'fullychargeddan', 'name': 'fullychargeddancæsar🗯', 'id': '216644462'}]",[],[],21,27,358,[],['tsla'],https://twitter.com/Gfilche/status/1223670029419524102,False,,0,,,,,,,,[],,,,,0.0023787352,0.12259839,0.8750227
40,40,1223669906693967873,1223669906693967873,2020-02-01 18:10:15 UTC,2020-02-01,18:10:15,0,1689516060,vincent13031925,vincentyu.eth,,"Tesla Semi Truck, Disruption for Truck Makers and Railroad Industry  And it’s coming by the end of this year!!! Can’t wait ✨✨  $TSLA #Tesla #Semi   https://t.co/BjcEpXTY0j",en,[],['https://www.tesmanian.com/blogs/tesmanian-blog/tesla-semi-truck-disruption-for-truck-makers-and-railroad-industry'],[],4,27,141,"['tesla', 'semi']",['tsla'],https://twitter.com/vincent13031925/status/1223669906693967873,False,,0,,,,,,,,[],,,,,0.0020836652,0.016437382,0.981479
41,41,1223668308525842432,1223668308525842432,2020-02-01 18:03:54 UTC,2020-02-01,18:03:54,0,709867563,nucleargeeketh,NuclearGeek.eth,,"At a @Tesla charging stop in rural Indiana, SUV pulls up and her kids got out and were so excited to see a Tesla. Young boy and girl, I got out and showed them the games and let them both sit inside. The boy said he was more excited that they don't pollute! Got me in the feels.",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],2,14,158,[],[],https://twitter.com/NuclearGeeketh/status/1223668308525842432,False,,0,,,,,,,,[],,,,,0.003930843,0.067628995,0.9284402
42,42,1223668094624845825,1223668094624845825,2020-02-01 18:03:03 UTC,2020-02-01,18:03:03,0,804473440765964289,ev_stevee,Arthur Dent,,YEEES! Got my first @Tesla gear!  Thanks Max (from Tesla Team Frankfurt)!  https://t.co/jvlg8MAI6F,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],['https://pbs.twimg.com/media/EPtXpFHX0AMeqkt.jpg'],8,1,71,[],[],https://twitter.com/EV_Stevee/status/1223668094624845825,False,,1,https://pbs.twimg.com/media/EPtXpFHX0AMeqkt.jpg,,,,,,,[],,,,,0.0013446977,0.010812378,0.9878429
43,43,1223667290324889600,1223667290324889600,2020-02-01 17:59:51 UTC,2020-02-01,17:59:51,0,1689516060,vincent13031925,vincentyu.eth,,🐻: The competition is coming ~~🎶  🐮: Ah.........but the specs 😑😑  👩🏼‍💼: Got my refund from Porsche! Ordered a Tesla  👨🏻‍💼: Where is my Model Y?  Cramer: in Musk we trust!  🐻: #%&amp;@$,en,[],[],[],1,15,90,[],[],https://twitter.com/vincent13031925/status/1223667290324889600,False,https://twitter.com/teslaudio/status/1223590274703806465,0,,,,,,,,[],,,,,0.38535303,0.4860188,0.12862821
44,44,1223667074762989568,1223667074762989568,2020-02-01 17:58:59 UTC,2020-02-01,17:58:59,0,998140573008695296,28delayslater,🇺🇦 🦊 Earl of FrunkPuppy 🇺🇦,,Me: Tesla influencers don’t get paid   3rd Row:,en,[],[],[],13,12,214,[],[],https://twitter.com/28delayslater/status/1223667074762989568,False,https://twitter.com/thirdrowtesla/status/1223386855187439616,0,,,,,,,,[],,,,,0.26859328,0.6833101,0.048096586
