,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
10,10,1180940293958459392,1180940293958459392,2019-10-06 20:18:01 UTC,2019-10-06,20:18:01,0,17060015,cleantechnica,CleanTechnica,,Capital One: Value of Luxury Gas Cars Getting Slammed by Tesla Model 3   https://t.co/ywvWwrp2Te,en,[],['https://cleantechnica.com/2019/10/06/just-as-expected-luxury-gas-car-depreciation-getting-slammed-by-tesla-model-3/'],[],1,24,90,[],[],https://twitter.com/cleantechnica/status/1180940293958459392,False,,0,,,,,,,,[],,,,,0.067400426,0.8131234,0.11947618
11,11,1180939009092149248,1180939009092149248,2019-10-06 20:12:55 UTC,2019-10-06,20:12:55,0,871831940013244417,glislock,glis (comms 3/3),,yooooooo they made a tesla for zoophiles???,en,[],[],[],3,14,93,[],[],https://twitter.com/Glislock/status/1180939009092149248,False,https://twitter.com/Gizmodo/status/1178731786429456384,0,,,,,,,,[],,,,,0.78691155,0.2034561,0.009632266
12,12,1180937317982392321,1180356762567954432,2019-10-06 20:06:12 UTC,2019-10-06,20:06:12,0,704835627183788032,model3owners,Trev Page,,@elonmusk @yukaichou @Tesla Waypoints in the navigation please!!!,en,[],[],[],30,10,407,[],[],https://twitter.com/Model3Owners/status/1180937317982392321,False,,0,,,,,,,,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'yukaichou', 'name': 'Yu-kai Chou', 'id': '14391119'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,,0.022782505,0.5624172,0.4148003
13,13,1180935620920840198,1178350480663175168,2019-10-06 19:59:27 UTC,2019-10-06,19:59:27,0,1043481927683112960,ogeddiefn,Eddie,,@richie_selmes @cbrand1217 @PrimalLionheart @PaylessSneakers @JWK2920 @elvsworld @latema_k Yo bro! Thanks for the new tesla roadster you let me buy,en,[],[],[],2,3,161,[],[],https://twitter.com/OgEddieFN/status/1180935620920840198,False,,0,,,,,,,,"[{'screen_name': 'richie_selmes', 'name': ""DevinHester's#1FAN"", 'id': '393161840'}, {'screen_name': 'cbrand1217', 'name': 'Daiguren Hyōrinmaru', 'id': '940005768144842752'}, {'screen_name': 'PrimalLionheart', 'name': 'Stacking Mula', 'id': '942491192721371137'}, {'screen_name': 'PaylessSneakers', 'name': 'sǝʞıN ssǝlʎɐԀ', 'id': '1055338434552832001'}, {'screen_name': 'JWK2920', 'name': '𝓙𝓪𝓭𝓪 𝓦𝓪𝓷𝓲 🇸🇸', 'id': '2753428038'}, {'screen_name': 'elvsworld', 'name': 'e', 'id': '987787561291657216'}]",,,,,0.0027730423,0.034567736,0.96265936
14,14,1180934420028510209,1180934420028510209,2019-10-06 19:54:41 UTC,2019-10-06,19:54:41,0,3101262673,teslaratiteam,Teslarati Team,,"Yo @RideOnewheel, this thing is ridiculously fun. Let's collab. Tesla owners need this. @MinimalDuck @Teslarati #notsponsored #weloveitandbought2more  https://t.co/AZ4hgSSBLH",en,"[{'screen_name': 'rideonewheel', 'name': 'onewheel', 'id': '1358652216'}, {'screen_name': 'minimalduck', 'name': 'arash malek 🦆', 'id': '740946180'}, {'screen_name': 'teslarati', 'name': 'teslarati', 'id': '1308211178'}]",[],[],7,15,117,"['notsponsored', 'weloveitandbought2more']",[],https://twitter.com/TeslaratiTeam/status/1180934420028510209,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1180934331985842176/pu/img/QCj2knpmSYXt2GZ4.jpg,,,,,,,[],,,,,0.004651372,0.016041832,0.9793068
15,15,1180932800410570752,1180932800410570752,2019-10-06 19:48:14 UTC,2019-10-06,19:48:14,0,1116353841908158464,spotted_model,@spotted_model,,Geez we need that @Tesla truck soon. Neighbor just came over disappointed. Said he showed his wife the @Rivian truck and it was too square and boxy for her. Said “no” to a deposit. She wants a truck that is more streamlined. @elonmusk?,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'rivian', 'name': 'rivian', 'id': '260414018'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],5,7,68,[],[],https://twitter.com/spotted_model/status/1180932800410570752,False,,0,,,,,,,,[],,,,,0.83203745,0.14377789,0.024184633
16,16,1180931131165859845,1180931131165859845,2019-10-06 19:41:36 UTC,2019-10-06,19:41:36,0,14372486,engadget,Engadget,,Tesla acquires battery expert in bid to make its own cells  https://t.co/pILhgkPyLL  https://t.co/M8x63QSywv,en,[],['https://engt.co/30PXQqd'],['https://pbs.twimg.com/media/EGOCmwjWoAEY5nW.jpg'],3,29,82,[],[],https://twitter.com/engadget/status/1180931131165859845,False,,1,https://pbs.twimg.com/media/EGOCmwjWoAEY5nW.jpg,,,,,,,[],,,,,0.009534012,0.83461094,0.15585512
17,17,1180930740264947712,1180356762567954432,2019-10-06 19:40:03 UTC,2019-10-06,19:40:03,0,14391119,yukaichou,Yu-kai Chou,,"@elonmusk @Tesla Oh, Sentry mode easy viewing would be nice too. Haven’t done the thumb drive thing yet as it is a small hassle.",en,[],[],[],16,6,549,[],[],https://twitter.com/yukaichou/status/1180930740264947712,False,,0,,,,,,,,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,,0.047346678,0.32711178,0.62554157
18,18,1180930396394901504,1180356762567954432,2019-10-06 19:38:41 UTC,2019-10-06,19:38:41,0,14391119,yukaichou,Yu-kai Chou,,"@elonmusk @Tesla Not for me, but giving people 50 （or less whatevs) miles charging for giving friends test drives (ID photo, waiver on phone, 1 yr only per unique) would help Tesla. I keep getting calls from sales asking to test drive. Save money and grow virally when owners do it.",en,[],[],[],11,9,440,[],[],https://twitter.com/yukaichou/status/1180930396394901504,False,,0,,,,,,,,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,,0.06557106,0.62531036,0.30911863
19,19,1180929538571685889,1180929538571685889,2019-10-06 19:35:17 UTC,2019-10-06,19:35:17,0,18313217,melindavermeer,Melinda,,Yay!  Was able to find one of the @tesla Model3 hot wheels this morning! ❤️❤️❤️  https://t.co/fecfl7vs6q,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],['https://pbs.twimg.com/media/EGOBJgQUUAEwukj.jpg'],7,3,73,[],[],https://twitter.com/melindavermeer/status/1180929538571685889,False,,1,https://pbs.twimg.com/media/EGOBJgQUUAEwukj.jpg,,,,,,,[],,,,,0.0011872275,0.008655512,0.9901572
20,20,1180929054054256641,1180356762567954432,2019-10-06 19:33:21 UTC,2019-10-06,19:33:21,0,258602317,kimpaquette,Kim Paquette 💫🦄 🇺🇦 🕊,,@elonmusk @yukaichou @Tesla When can we expect the long promised expanded voice commands? 🙏,en,[],[],[],4,2,83,[],[],https://twitter.com/kimpaquette/status/1180929054054256641,False,,0,,,,,,,,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'yukaichou', 'name': 'Yu-kai Chou', 'id': '14391119'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,,0.007091122,0.4804054,0.51250345
21,21,1180928229059809284,1180928229059809284,2019-10-06 19:30:05 UTC,2019-10-06,19:30:05,0,1308211178,teslarati,TESLARATI,,"Tesla owners will be able to honk with fart and goat sounds, suggests Elon Musk  https://t.co/47zmmghvE8",en,[],['https://www.teslarati.com/tesla-customized-horn-sounds-elon-musk/'],[],196,465,3806,[],[],https://twitter.com/Teslarati/status/1180928229059809284,False,,0,,,,,,,,[],,,,,0.011634847,0.8473386,0.14102654
22,22,1180927887970422785,1180356762567954432,2019-10-06 19:28:43 UTC,2019-10-06,19:28:43,0,44196397,elonmusk,Elon Musk,,@yukaichou @Tesla Any feature requests?,en,[],[],[],2257,121,2616,[],[],https://twitter.com/elonmusk/status/1180927887970422785,False,,0,,,,,,,,"[{'screen_name': 'yukaichou', 'name': 'Yu-kai Chou', 'id': '14391119'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,,0.013445796,0.9470047,0.03954951
23,23,1180924998074060800,1180924998074060800,2019-10-06 19:17:14 UTC,2019-10-06,19:17:14,0,1116353841908158464,spotted_model,@spotted_model,,I’m on a role! Guy came over to give a bid on some house repair today. Saw the #tesla. Said never seen one up close. Gave him a ride. Was so excited he called his dad and took video. Couldn’t believe price. Selling his Jeep. Buying a #model3.,en,[],[],[],6,10,125,"['tesla', 'model3']",[],https://twitter.com/spotted_model/status/1180924998074060800,False,,0,,,,,,,,[],,,,,0.008256942,0.12233928,0.8694037
24,24,1180924775394361344,1180877114226008064,2019-10-06 19:16:21 UTC,2019-10-06,19:16:21,0,959525066492010496,rainzyxz,Jannik ⛈🏎,,@twomad_ @elonmusk *somebody crashing*  Your Tesla: bruh,en,[],[],[],7,18,435,[],[],https://twitter.com/rainzyxz/status/1180924775394361344,False,,0,,,,,,,,"[{'screen_name': 'twomad_', 'name': 'twomad v2', 'id': '1138807616157704195'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,,,,0.58523446,0.3880965,0.026669042
25,25,1180924550684516353,1180924550684516353,2019-10-06 19:15:28 UTC,2019-10-06,19:15:28,0,158502985,globalregina,Global Regina,,"""“It proves the concept that electric cars can be just as good as gas-powered cars, if not better”: The appearance of the first Tesla Superchargers in Regina has electric vehicle owners excited for the future of the movement.   https://t.co/YVTSRspzQM",en,[],['https://trib.al/KYTni7c'],[],9,38,111,[],[],https://twitter.com/GlobalRegina/status/1180924550684516353,False,,0,,,,,,,,[],,,,,0.0015565902,0.019149184,0.97929424
26,26,1180918178685149184,1180918178685149184,2019-10-06 18:50:08 UTC,2019-10-06,18:50:08,0,1689516060,vincent13031925,vincentyu.eth,,"Another random vid from my local parking lot in Irvine, CA  You tell me how many Tesla in there.  https://t.co/mNOCJpKe90",en,[],[],[],36,23,301,[],[],https://twitter.com/vincent13031925/status/1180918178685149184,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1180918099744153600/pu/img/db3swpto5QgCyh_y.jpg,,,,,,,[],,,,,0.07078511,0.8662985,0.06291633
27,27,1180907006808379394,1180907006808379394,2019-10-06 18:05:45 UTC,2019-10-06,18:05:45,0,232796762,imravikumars,Ravi Kumar S,,The Tesla X - such a beauty!  https://t.co/ojDVfNSUqS,en,[],[],"['https://pbs.twimg.com/media/EGNsqX6U0AAcZrr.jpg', 'https://pbs.twimg.com/media/EGNsqX3VUAAsVdQ.jpg', 'https://pbs.twimg.com/media/EGNsqX5U4AAAZjl.jpg', 'https://pbs.twimg.com/media/EGNsqX9U8AElrQ7.jpg']",9,0,133,[],[],https://twitter.com/imravikumars/status/1180907006808379394,False,,1,https://pbs.twimg.com/media/EGNsqX6U0AAcZrr.jpg,,,,,,,[],,,,,0.0032087534,0.011342561,0.9854487
28,28,1180905784915267584,1180905784915267584,2019-10-06 18:00:53 UTC,2019-10-06,18:00:53,0,1689516060,vincent13031925,vincentyu.eth,,I can see the Made in China Tesla Model 3s are going to delivery pretty pretty soon. Thanks Jay🤙🏻  Also a Model 3 outside of GF3 pic also captured by Jason’s recent vid.  $TSLA #Tesla #China #Model3 #GF3  https://t.co/6ShDnxZcAR,en,[],[],['https://pbs.twimg.com/media/EGNrjI4UwAAGW-v.jpg'],4,14,82,"['tesla', 'china', 'model3', 'gf3']",['tsla'],https://twitter.com/vincent13031925/status/1180905784915267584,False,https://twitter.com/JayinShanghai/status/1180883925956083713,1,https://pbs.twimg.com/media/EGNrjI4UwAAGW-v.jpg,,,,,,,[],,,,,0.0021004302,0.055389512,0.94251007
29,29,1180902891898322949,1180902891898322949,2019-10-06 17:49:24 UTC,2019-10-06,17:49:24,0,20495458,stevecheney,Steve Cheney,,"Comparing Nvidia and Tesla to WeWork is absurd, unreasonable and foolish. Full stop.",en,[],[],[],4,4,91,[],[],https://twitter.com/stevecheney/status/1180902891898322949,False,,0,,,,,,,,[],,,,,0.8176119,0.16485795,0.017530238
30,30,1180898030255521792,1180898030255521792,2019-10-06 17:30:05 UTC,2019-10-06,17:30:05,0,1308211178,teslarati,TESLARATI,,Tesla Model 3 Performance handily slays Ferrari F12 in drag race  https://t.co/d20bMrYilt,en,[],['https://www.teslarati.com/tesla-model-3-performance-vs-ferrari-f12-drag-race'],[],69,356,2954,[],[],https://twitter.com/Teslarati/status/1180898030255521792,False,,0,,,,,,,,[],,,,,0.004344947,0.19569042,0.79996467
31,31,1180896894207193089,1180896894207193089,2019-10-06 17:25:34 UTC,2019-10-06,17:25:34,0,12416352,bwertz,Boris Wertz,,"Took delivery of our Model3 last week - a few observations: &gt; Loved Tesla's online-first approach to how they sell &amp; deliver cars &gt; Tesla has kept a start-up culture despite its size - some employees delivered cars at 10h30pm on a Sat night  And obviously, love the car itself :-)",en,[],[],[],4,3,49,[],[],https://twitter.com/bwertz/status/1180896894207193089,False,,0,,,,,,,,[],,,,,0.0025828932,0.020629274,0.97678775
32,32,1180894676267753472,1180865721435377664,2019-10-06 17:16:45 UTC,2019-10-06,17:16:45,0,231992478,crimsix,NYSL Crimsix,,"@H3CZ Everyone has one, new ones I’ll accept. Older version’s are like Tesla’s. The iPhones of cars. See them everywhere.",en,[],[],[],3,1,296,[],[],https://twitter.com/Crimsix/status/1180894676267753472,False,,0,,,,,,,,"[{'screen_name': 'H3CZ', 'name': 'OpTic HECZ', 'id': '90779436'}]",,,,,0.031591587,0.50277495,0.4656335
33,33,1180893137541238784,1180893137541238784,2019-10-06 17:10:38 UTC,2019-10-06,17:10:38,0,2855182349,adam_byt,Adam B,,Who’s sick of seeing pics of my Tesla yet?  https://t.co/tMICySUlHl,en,[],[],"['https://pbs.twimg.com/media/EGNgB0AXYAA7qkp.jpg', 'https://pbs.twimg.com/media/EGNgBz7XoAIFvuC.jpg']",34,18,357,[],[],https://twitter.com/Adam_byt/status/1180893137541238784,False,,1,https://pbs.twimg.com/media/EGNgB0AXYAA7qkp.jpg,,,,,,,[],,,,,0.33375594,0.5378413,0.12840275
34,34,1180890479531057154,1180889275925225480,2019-10-06 17:00:04 UTC,2019-10-06,17:00:04,0,97530284,awealthofcs,Ben Carlson,,This is my weapon of choice  It's electric so it's basically the Tesla of power washers  (plus it's called the SPX3000 -- perfect for a bull mkt)   https://t.co/OAh2m9fphM,en,[],['https://www.amazon.com/gp/product/B00CPGMUXW/ref=as_li_tl?ie=UTF8&camp=1789&creative=9325&creativeASIN=B00CPGMUXW&linkCode=as2&tag=aweaofcomsen-20&linkId=1c0365f0aff77640d44257dc1b4ca44f'],[],12,2,57,[],[],https://twitter.com/awealthofcs/status/1180890479531057154,False,,0,,,,,,,,[],,,,,0.0022194043,0.035328843,0.9624517
35,35,1180888862266187776,1180888862266187776,2019-10-06 16:53:39 UTC,2019-10-06,16:53:39,0,2270494878,teslamotorscz,Tesla CZ,,Tesla Store v pražských Vysočanech je otevřený. Přijdete na testovací jízdu? Těšíme se na Vaší návštěvu 😊  https://t.co/BM6T14Cen2,cs,[],[],['https://pbs.twimg.com/media/EGNcJtfXkAIh5Cb.jpg'],4,14,93,[],[],https://twitter.com/TeslaMotorsCZ/status/1180888862266187776,False,https://twitter.com/Tesla/status/1180126971524734976,1,https://pbs.twimg.com/media/EGNcJtfXkAIh5Cb.jpg,,,,,,,[],,,,,0.014763947,0.6729081,0.31232798
36,36,1180886467029213191,1180886467029213191,2019-10-06 16:44:08 UTC,2019-10-06,16:44:08,0,704835627183788032,model3owners,Trev Page,,"You asked, Tesla is going to deliver 😁👍🏼",en,[],[],[],5,5,107,[],[],https://twitter.com/Model3Owners/status/1180886467029213191,False,https://twitter.com/elonmusk/status/1180877114226008064,0,,,,,,,,[],,,,,0.004097609,0.053340483,0.942562
37,37,1180885989746589696,1180885989746589696,2019-10-06 16:42:14 UTC,2019-10-06,16:42:14,0,1175164547746844672,teslaownersebay,Tesla East Bay Club |Fremont| 🇺🇦🕊🦊,,"A few more from yesterday’s @Tesla Owners East Bay meetup! Thanks again everyone for making this a memorable 1st meetup. Even w/short notice, turnout was amazing! Chats from owners &amp; non-owners clearly shows that EVs is the norm -thx @elonmusk. Keep an eye out for the next event!  https://t.co/Pwak1XXn3H",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],3,14,113,[],[],https://twitter.com/TeslaOwnersEBay/status/1180885989746589696,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1180885953935597569/pu/img/PLzM128VfIslldC2.jpg,,,,,,,[],,,,,0.002207588,0.0106895175,0.987103
38,38,1180883925956083713,1180883925956083713,2019-10-06 16:34:02 UTC,2019-10-06,16:34:02,0,1082181922606858241,jayinshanghai,Jay in Shanghai 🇨🇳,,Obtained another leaked video from my follower. Multiple MIC Tesla Model 3 at Tesla Shanghai Gigafactory 3.  Video coming soon. stay tuned for more!  #Tesla #TeslaChina #GF3 #Gigafactory #MIC #特斯拉 #中国 $TSLA  https://t.co/Av7u18ug7X,en,[],[],['https://pbs.twimg.com/media/EGNXpEiU0AAgV-E.jpg'],12,33,216,"['tesla', 'teslachina', 'gf3', 'gigafactory', 'mic', '特斯拉', '中国']",['tsla'],https://twitter.com/JayinShanghai/status/1180883925956083713,False,,1,https://pbs.twimg.com/media/EGNXpEiU0AAgV-E.jpg,,,,,,,[],,,,,0.016591083,0.7925959,0.19081306
39,39,1180883841906565125,1180883841906565125,2019-10-06 16:33:42 UTC,2019-10-06,16:33:42,0,3097108853,carinalarsen76,Carina 🦊🇳🇴🚘🚀🧠🕳🍩#HODL,,"Got to test Netflix in our @Tesla Model 3. WOW! the sound is amazing! 🤩😍🎶🔊👌 The plan was to see a little bit of LOTR, 1 hour later and at midnight we were still watching 🌕😅 My daughters saw the rest the day after with snacks. Our own movie theater ❤🚘👏 Thanks @elonmusk  https://t.co/BaNP65UM9g",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],7,36,233,[],[],https://twitter.com/carinalarsen76/status/1180883841906565125,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1180883730828812290/pu/img/GSAvJifn4rxNhdWm.jpg,,,,,,,[],,,,,0.0019072177,0.017310701,0.98078215
40,40,1180880892132118528,1180880892132118528,2019-10-06 16:21:59 UTC,2019-10-06,16:21:59,0,1116353841908158464,spotted_model,@spotted_model,,So glad I got the hybrid #tesla. I would really miss these places if I didn’t.  https://t.co/ehAyGmNUzd,en,[],[],['https://pbs.twimg.com/media/EGNU6OvU8AA7Xx6.jpg'],20,6,112,['tesla'],[],https://twitter.com/spotted_model/status/1180880892132118528,False,,1,https://pbs.twimg.com/media/EGNU6OvU8AA7Xx6.jpg,,,,,,,[],,,,,0.014444823,0.04140901,0.94414604
41,41,1180879805966774273,1180879805966774273,2019-10-06 16:17:40 UTC,2019-10-06,16:17:40,0,1118669809,subzeroextabyte,Sub,,If you are a YouTuber with a million subs and you don’t own a Tesla are you really a YouTuber :////,en,[],[],[],23,6,264,[],[],https://twitter.com/SubZeroExtabyte/status/1180879805966774273,False,,0,,,,,,,,[],,,,,0.50774205,0.45001575,0.042242125
42,42,1180879187969740803,1180879187969740803,2019-10-06 16:15:12 UTC,2019-10-06,16:15:12,0,1308211178,teslarati,TESLARATI,,"Tesla will ‘disappear’ or ‘lose 80%’ of its value, predicts NYU professor  https://t.co/8tbbMb3N4t",en,[],['https://www.teslarati.com/tesla-elon-musk-disappear-lose-80-percent-value-nyu-professor/'],[],255,35,380,[],[],https://twitter.com/Teslarati/status/1180879187969740803,False,,0,,,,,,,,[],,,,,0.43318775,0.5474181,0.019394113
43,43,1180878485755174912,1180878485755174912,2019-10-06 16:12:25 UTC,2019-10-06,16:12:25,0,17060015,cleantechnica,CleanTechnica,,Just As Expected: Luxury Gas Car Depreciation Getting Slammed By Tesla Model 3  https://t.co/ywvWwrp2Te  https://t.co/MFLPQjAlkE,en,[],['https://cleantechnica.com/2019/10/06/just-as-expected-luxury-gas-car-depreciation-getting-slammed-by-tesla-model-3/'],['https://pbs.twimg.com/media/EGNSuYeX0AAq4d3.png'],61,248,1562,[],[],https://twitter.com/cleantechnica/status/1180878485755174912,False,,1,https://pbs.twimg.com/media/EGNSuYeX0AAq4d3.png,,,,,,,[],,,,,0.15796563,0.7283077,0.11372653
