,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
16,16,976503449696309249,976503449696309249,2018-03-21 16:58:59 UTC,2018-03-21,16:58:59,0,2148233600,electrekco,Electrek.co,,Tesla (TSLA) investors approve Elon Musk’s new multi-billion compensation package  https://t.co/WInlSq1KaJ  https://t.co/Vj8dsonNHq,en,[],['https://wp.me/p3P83g-gEe'],['https://pbs.twimg.com/media/DY08tjrV4AA7_qI.jpg'],2,27,120,[],[],https://twitter.com/ElectrekCo/status/976503449696309249,False,,1,https://pbs.twimg.com/media/DY08tjrV4AA7_qI.jpg,,,,,,,[],,,,,0.0031155935,0.14228642,0.8545981
17,17,976497931799990272,976497931799990272,2018-03-21 16:37:04 UTC,2018-03-21,16:37:04,0,34713362,business,Bloomberg,,Tesla investors approve $2.6 billion award for CEO Elon Musk  https://t.co/xKuvNaxBV0  https://t.co/KvAtglSHu2,en,[],['https://bloom.bg/2IHqQZd'],['https://pbs.twimg.com/media/DY03sQjW4AAaBrT.jpg'],6,32,84,[],[],https://twitter.com/business/status/976497931799990272,False,,1,https://pbs.twimg.com/media/DY03sQjW4AAaBrT.jpg,,,,,,,[],,,,,0.0027024949,0.18843403,0.8088635
18,18,976492950590033920,976492950590033920,2018-03-21 16:17:16 UTC,2018-03-21,16:17:16,0,1308211178,teslarati,TESLARATI,,Tesla $TSLA shareholders approve Elon Musk’s $2.6-billion performance award -  https://t.co/ITB9dHWLgP  https://t.co/g1y4iVCK5X,en,[],['https://www.teslarati.com/tesla-approve-elon-musk-new-performance-award'],['https://pbs.twimg.com/media/DY0zKOzX0AExFIf.jpg'],5,39,198,[],['tsla'],https://twitter.com/Teslarati/status/976492950590033920,False,,1,https://pbs.twimg.com/media/DY0zKOzX0AExFIf.jpg,,,,,,,[],,,,,0.0029269631,0.12177121,0.875302
19,19,976492753268846592,976492753268846592,2018-03-21 16:16:29 UTC,2018-03-21,16:16:29,0,349249475,gerberkawasaki,Ross Gerber,,Tesla comp approved by shareholders. Go @elonmusk make us some money. $tsla up $7 to $318. #model3,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],3,25,106,['model3'],['tsla'],https://twitter.com/GerberKawasaki/status/976492753268846592,False,,0,,,,,,,,[],,,,,0.0034222833,0.0433706,0.9532071
20,20,976488923538042880,976488923538042880,2018-03-21 16:01:16 UTC,2018-03-21,16:01:16,0,154311445,stevewestly,Steve Westly,,First time since 1987 @Volkswagen is entering #PikesPeak and it's with an electric vehicle.   Two years ago @Tesla broke the race's record for a production electric vehicle. Excited to see what VW has in store with its new electric racing car!  https://t.co/hFrr2ohyOY,en,"[{'screen_name': 'volkswagen', 'name': 'volkswagen news', 'id': '3021568204'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],['https://pbs.twimg.com/media/DY0vf_-W0AERSqr.jpg'],1,8,85,['pikespeak'],[],https://twitter.com/SteveWestly/status/976488923538042880,False,,1,https://pbs.twimg.com/media/DY0vf_-W0AERSqr.jpg,,,,,,,[],,,,,0.0011378356,0.02454588,0.9743162
21,21,976473448049512448,976473448049512448,2018-03-21 14:59:46 UTC,2018-03-21,14:59:46,0,2148233600,electrekco,Electrek.co,,"Tesla says it received ‘nearly 500,000 applicants’ last year as it grows to over 37,000 employees  https://t.co/Px5jXyJJ52  https://t.co/yEtNQnTqxU",en,[],['https://wp.me/p3P83g-gDZ'],['https://pbs.twimg.com/media/DY0hbJQV4AAlVYF.jpg'],2,22,108,[],[],https://twitter.com/ElectrekCo/status/976473448049512448,False,,1,https://pbs.twimg.com/media/DY0hbJQV4AAlVYF.jpg,,,,,,,[],,,,,0.0035490254,0.4035822,0.5928688
22,22,976470077791985664,976470077791985664,2018-03-21 14:46:23 UTC,2018-03-21,14:46:23,0,891786046148628480,venusoncrack,Sarah Belén,,"no se que me molesta más:  religiosos ""morales"" cuya ""moral"" se basa en la intolerancia y no cuestionan nada más allá   o ateos que por ser ateos creen que tienen el IQ de Tesla y que no paran de hablar de Dios y que antes de decir el nombre ya están diciendo que son ateos",es,[],[],[],1,50,198,[],[],https://twitter.com/venusoncrack/status/976470077791985664,False,,0,,,,,,,,[],,,,,0.24456021,0.7172495,0.03819022
23,23,976459840137695232,976459840137695232,2018-03-21 14:05:42 UTC,2018-03-21,14:05:42,0,614938187,goghsdaughter,amélie,,kız bana 'tanışmak istediğin bir mucit var mı' dedi Tesla deyince mal gibi suratıma baktı ve 'edison varken o kim edison ampulü buldu hem' demez mi cahilliğine pes ettim AMK KIZI EDİSON AMPULÜ BULDUĞUNDA TESLA LABORATUVARINDA AMPUL KULLANIYORDU SEN KİME ŞEKİL ŞUKUL YAPIYON,tr,[],[],[],2,3,79,[],[],https://twitter.com/goghsdaughter/status/976459840137695232,False,,0,,,,,,,,[],,,,,0.059679437,0.8735685,0.066752136
24,24,976456616022175744,976456616022175744,2018-03-21 13:52:53 UTC,2018-03-21,13:52:53,0,13298072,tesla,Tesla,,"Thank you to our nearly 500,000 applicants in 2017 and to our 37,000 employees worldwide.  https://t.co/t1e5CTWZ07  https://t.co/uqeeWtAoEQ",en,[],"['https://www.tesla.com/careers', 'https://www.linkedin.com/pulse/linkedin-top-companies-2018-where-us-wants-work-now-daniel-roth/']",[],62,265,1975,[],[],https://twitter.com/Tesla/status/976456616022175744,False,,0,,,,,,,,[],,,,,0.0021880858,0.022893855,0.97491807
25,25,976410817083183104,976410817083183104,2018-03-21 10:50:54 UTC,2018-03-21,10:50:54,0,1308211178,teslarati,TESLARATI,,Tesla showcases Semi truck to PepsiCo employees in private event -  https://t.co/QhsuTDWPC6  https://t.co/MlmzMsOHYn,en,[],['https://www.teslarati.com/tesla-semi-truck-demo-pepsico-employees/'],"['https://pbs.twimg.com/media/DYzodoYX0AIwFF2.jpg', 'https://pbs.twimg.com/media/DYzodmdW4AA77wn.jpg', 'https://pbs.twimg.com/media/DYzodmzWkAEm0Oo.jpg']",2,32,161,[],[],https://twitter.com/Teslarati/status/976410817083183104,False,,1,https://pbs.twimg.com/media/DYzodoYX0AIwFF2.jpg,,,,,,,[],,,,,0.003885207,0.80643755,0.1896774
26,26,976399257593896960,976399257593896960,2018-03-21 10:04:58 UTC,2018-03-21,10:04:58,0,2148233600,electrekco,Electrek.co,,Tesla shows off electric semi truck prototype at private event for big customer PepsiCo  https://t.co/MGEg5rrP9t  https://t.co/U5Am529Ttu,en,[],['https://wp.me/p3P83g-gDs'],['https://pbs.twimg.com/media/DYzd8ysVAAA88Hc.jpg'],4,53,232,[],[],https://twitter.com/ElectrekCo/status/976399257593896960,False,,1,https://pbs.twimg.com/media/DYzd8ysVAAA88Hc.jpg,,,,,,,[],,,,,0.0032630595,0.5188107,0.47792643
27,27,976394695684251648,976394695684251648,2018-03-21 09:46:50 UTC,2018-03-21,09:46:50,0,1406814324,coldfusion_tv,Dagogo Altraide,,Videos in the pipeline:  - Tesla's new competition (6 new challengers) - Electric Aircraft Documentary - Intel's AI on a USB stick - The Most Advanced Robotics (Part 2),en,[],[],[],5,7,160,[],[],https://twitter.com/ColdFusion_TV/status/976394695684251648,False,,0,,,,,,,,[],,,,,0.005930581,0.6713365,0.32273284
28,28,976393789160947712,976393789160947712,2018-03-21 09:43:14 UTC,2018-03-21,09:43:14,0,34713362,business,Bloomberg,,Facebook has lost $60 billion in market value in 2 days - more than Tesla's total value - and its grim week is getting grimmer  https://t.co/maqAIwtaRI  https://t.co/lDbBdNXSQQ,en,[],['https://bloom.bg/2IGfcht'],['https://pbs.twimg.com/media/DYzY-Z5VwAAW8Fo.jpg'],14,117,112,[],[],https://twitter.com/business/status/976393789160947712,False,,1,https://pbs.twimg.com/media/DYzY-Z5VwAAW8Fo.jpg,,,,,,,[],,,,,0.8488484,0.13746801,0.013683697
29,29,976376340675928064,976376340675928064,2018-03-21 08:33:54 UTC,2018-03-21,08:33:54,0,49835260,davrosz,Dave Donovan,,Marshall feels blow-back as Tesla battery comments hit raw nerve : RenewEconomy  https://t.co/N8wtwlRhLV,en,[],['http://reneweconomy.com.au/marshall-feels-blow-back-as-tesla-battery-comments-hit-raw-nerve-43839/'],[],27,121,121,[],[],https://twitter.com/davrosz/status/976376340675928064,False,,0,,,,,,,,[],,,,,0.57759476,0.4103028,0.012102451
30,30,976374881490292737,976374881490292737,2018-03-21 08:28:06 UTC,2018-03-21,08:28:06,0,15402060,alextv,AlexiBexi,,"Ich mag @Tesla . Also deren Autos und Infrastruktur . Aber der Service ist einfach nur richtig schlecht (geworden). Wochenlang warten, bis sich vielleicht jemand um ein Anliegen kümmert. Aber nur nachdem man das Auto gekauft hat. Davor ist man der beste Kunde der Welt. #Lame",de,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],32,7,734,['lame'],[],https://twitter.com/alextv/status/976374881490292737,False,,0,,,,,,,,[],,,,,0.12637272,0.74841,0.12521732
31,31,976322147370065921,976322147370065921,2018-03-21 04:58:33 UTC,2018-03-21,04:58:33,0,34713362,business,Bloomberg,,Facebook just lost more than Tesla's entire market cap in 2 days  https://t.co/ISZa4w7DgZ  https://t.co/LNyHYRBPKa,en,[],['https://bloom.bg/2IAZYtT'],['https://pbs.twimg.com/media/DYyX0VfVwAAw65p.jpg'],16,165,195,[],[],https://twitter.com/business/status/976322147370065921,False,,1,https://pbs.twimg.com/media/DYyX0VfVwAAw65p.jpg,,,,,,,[],,,,,0.69239956,0.2738472,0.033753376
32,32,976316173200453632,976316173200453632,2018-03-21 04:34:49 UTC,2018-03-21,04:34:49,0,456230845,renew_economy,RenewEconomy,,"New premier Steve Marshall is feeling the heat for placing the future of Tesla’s battery plans in doubt.. Maybe now he will go the whole hog and target nearly 100,000 homes with storage..  https://t.co/SILIzZpjL7",en,[],['http://reneweconomy.com.au/marshall-feels-blow-back-tesla-battery-comments-hit-raw-nerve-43839/'],[],17,66,72,[],[],https://twitter.com/renew_economy/status/976316173200453632,False,,0,,,,,,,,[],,,,,0.45214063,0.50629747,0.041561995
33,33,976302833061445632,976302833061445632,2018-03-21 03:41:48 UTC,2018-03-21,03:41:48,0,76939728,mvcmendes,Marcus Mendes,,"Num intervalo de 2 dias, o Facebook perdeu US$50 bilhões em valor de mercado. Isso dá:  - 0,9x o valor de mercado da Tesla - 2,1x o valor de mercado do Twitter - 2,6x o valor de mercado do Snapchat  E o Mark Zuckerberg ainda não deu um pio sobre o escândalo dos dados.",pt,[],[],[],12,27,134,[],[],https://twitter.com/mvcmendes/status/976302833061445632,False,,0,,,,,,,,[],,,,,0.045200642,0.892093,0.06270632
34,34,976293945264099328,976293945264099328,2018-03-21 03:06:29 UTC,2018-03-21,03:06:29,0,149812539,chrismurphys,chris murphy,,New LIB leader knocks LAB Tesla plan for cheap electricity for low income people on the head. #bastards #auspol Marshall's first promise as SA premier: Kills Tesla battery plan.  https://t.co/vWudH0B1QA,en,[],['http://reneweconomy.com.au/marshalls-first-promise-as-sa-premier-kill-tesla-battery-plan-68601/'],[],13,80,80,"['bastards', 'auspol']",[],https://twitter.com/chrismurphys/status/976293945264099328,False,,0,,,,,,,,[],,,,,0.8854401,0.10676456,0.0077955048
35,35,976293843862564864,976293843862564864,2018-03-21 03:06:05 UTC,2018-03-21,03:06:05,0,40825662,chrischann,Chris Chann,,Toyota Camry ‘99 til infinite  (Tesla exempt)  https://t.co/xyewUznh7u,fr,[],[],['https://pbs.twimg.com/media/DYx-CYgUQAAk6vY.jpg'],14,68,950,[],[],https://twitter.com/chrischann/status/976293843862564864,False,,1,https://pbs.twimg.com/media/DYx-CYgUQAAk6vY.jpg,,,,,,,[],,,,,0.004608366,0.734588,0.2608037
36,36,976292321238102017,976292321238102017,2018-03-21 03:00:02 UTC,2018-03-21,03:00:02,0,2564597449,elonmusknewsorg,Elon Musk News,,"""All Tesla vehicles will have the hardware necessary to be fully self-driving with fail-operational capability"" - Elon Musk",en,[],[],[],6,29,89,[],[],https://twitter.com/ElonMuskNewsOrg/status/976292321238102017,False,,0,,,,,,,,[],,,,,0.0054535824,0.27569437,0.71885204
37,37,976274374125797377,976274374125797377,2018-03-21 01:48:43 UTC,2018-03-21,01:48:43,0,234270825,kenjennings,Ken Jennings,,A Tesla with the Douglas Adams number IN HEX on the plates is the most New Seattle thing I can think of.  https://t.co/iz1g4gaPKj,en,[],[],['https://pbs.twimg.com/media/DYxsXJSV4AA81sL.jpg'],25,106,758,[],[],https://twitter.com/KenJennings/status/976274374125797377,False,,1,https://pbs.twimg.com/media/DYxsXJSV4AA81sL.jpg,,,,,,,[],,,,,0.056758113,0.44352737,0.49971455
38,38,976271437500682241,976271437500682241,2018-03-21 01:37:03 UTC,2018-03-21,01:37:03,0,34713362,business,Bloomberg,,Facebook just lost more than Tesla's entire market cap in 2 days  https://t.co/z2mwCyJqfq  https://t.co/TjeOgFDuLy,en,[],['https://bloom.bg/2IC1coO'],['https://pbs.twimg.com/media/DYxpsr2XUAE7SUs.jpg'],25,176,189,[],[],https://twitter.com/business/status/976271437500682241,False,,1,https://pbs.twimg.com/media/DYxpsr2XUAE7SUs.jpg,,,,,,,[],,,,,0.69239956,0.2738472,0.033753376
