,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
17,17,1249795819798237190,1249795819798237190,2020-04-13 20:25:18 UTC,2020-04-13,20:25:18,0,1148554415613325315,laursinner,lawrence 🏳‍⚧,,Estou com saudade do Tesla.... Nunca achei que ia sentir saudade de um Carro  https://t.co/o1O3wOeAxT,pt,[],[],"['https://pbs.twimg.com/media/EVgqqSjXsAAI0s4.jpg', 'https://pbs.twimg.com/media/EVgqqirXgAAeiog.jpg', 'https://pbs.twimg.com/media/EVgqqx2XQAABKwp.jpg']",3,10,69,[],[],https://twitter.com/laursinner/status/1249795819798237190,False,,1,https://pbs.twimg.com/media/EVgqqSjXsAAI0s4.jpg,,,,,,,[],,,,,0.051693667,0.89106435,0.057241943
18,18,1249794487020408837,1249794487020408837,2020-04-13 20:20:00 UTC,2020-04-13,20:20:00,0,3280573716,dimartinobooth,Danielle DiMartino Booth,,"Why did Nasdaq end UP?  Amazon, Apple, Tesla, Netflix &amp; Intel index heavyweights driving train per @markets With decliners running at ~1.5:1 vs advancers, it’s pretty clear this is one of those days where the green on your screen leaves a lot to be desired  Nothing. Has. Changed.",en,"[{'screen_name': 'markets', 'name': 'bloomberg markets', 'id': '69620713'}]",[],[],46,64,508,[],[],https://twitter.com/DiMartinoBooth/status/1249794487020408837,False,,0,,,,,,,,[],,,,,0.43814236,0.5161603,0.04569728
19,19,1249794004016697345,1249794004016697345,2020-04-13 20:18:05 UTC,2020-04-13,20:18:05,0,27046692,lorakolodny,Lora Kolodny,,The Tesla HR e-mail telling employees that furloughs &amp; pay cuts were coming went out on April 7th. It's April 13th now. Any reason why there isn't an 8-K out (within 4 days)?  https://t.co/AO8fENdrwC,en,[],['https://www.cnbc.com/2020/04/08/tesla-will-slash-employee-pay-furlough-hourly-workers.html'],[],37,26,179,[],[],https://twitter.com/lorakolodny/status/1249794004016697345,False,,0,,,,,,,,[],,,,,0.45280874,0.5312111,0.015980152
20,20,1249792523733778441,1249792523733778441,2020-04-13 20:12:12 UTC,2020-04-13,20:12:12,0,20562637,businessinsider,Business Insider,,How Tesla's Model Y compares to Ford’s first EV  https://t.co/gJNa17nmJU,en,[],[],[],34,92,540,[],[],https://twitter.com/BusinessInsider/status/1249792523733778441,False,,1,https://pbs.twimg.com/media/EnrWZ2AWEAQUBmT.jpg,,,,,,,[],,,,,0.0081666745,0.8856558,0.106177494
21,21,1249790997627895811,1249790997627895811,2020-04-13 20:06:08 UTC,2020-04-13,20:06:08,0,1308211178,teslarati,TESLARATI,,"Tesla Model Y after 1,200 miles: The good and the bad  https://t.co/ocnPlRpw35",en,[],['https://www.teslarati.com/tesla-model-y-1200-mile-review/'],[],4,30,242,[],[],https://twitter.com/Teslarati/status/1249790997627895811,False,,0,,,,,,,,[],,,,,0.03328884,0.6991891,0.26752216
22,22,1249790210159685640,1249790210159685640,2020-04-13 20:03:00 UTC,2020-04-13,20:03:00,0,1139310453987745792,thirdrowtesla,Third Row Tesla Podcast,,"“The competition is coming! The competition is coming!”  We’ve heard it for years. We’ve seen a lot of Tesla killers. But Tesla was never killed.  With legacy auto in retreat, the world is starting to finally realize the competition isn’t coming.  We need to force their hand 🖐",en,[],[],[],4,8,71,[],[],https://twitter.com/thirdrowtesla/status/1249790210159685640,False,,0,,,,,,,,[],,,,,0.5652832,0.3651025,0.06961429
23,23,1249790063489081344,1249790063489081344,2020-04-13 20:02:25 UTC,2020-04-13,20:02:25,0,985686123123949568,kristennetten,•K10•♥️🕊🇺🇦 🦊,,"Kinda excited to hear @elonmusk talk about the Tesla Battery Day coming up in May, but *also* the Plaid Investors Day later this year.    As always know he has good things coming.  The plaid CyberTruck for one ..  https://t.co/oxeiogKGSs",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],['https://pbs.twimg.com/media/EVglbA1U0AAD9tp.jpg'],7,8,93,[],[],https://twitter.com/Kristennetten/status/1249790063489081344,False,,1,https://pbs.twimg.com/media/EVglbA1U0AAD9tp.jpg,,,,,,,[],,,,,0.0016389663,0.012397934,0.9859631
24,24,1249784188158398465,1249784188158398465,2020-04-13 19:39:04 UTC,2020-04-13,19:39:04,0,1100520274200416256,tesmanian_com,Tesmanian.com,,Tesla CyberTruck Enthusiasts‘ Epic Creativities Showcase  https://t.co/pWSzvJCeuV  https://t.co/WIjPbjOiCI,en,[],['https://www.tesmanian.com/blogs/tesmanian-blog/cybertruck-designs?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/EVggGJ_UMAArvby.jpg'],2,12,87,[],[],https://twitter.com/Tesmanian_com/status/1249784188158398465,False,,1,https://pbs.twimg.com/media/EVggGJ_UMAArvby.jpg,,,,,,,[],,,,,0.0027370406,0.34613267,0.6511304
25,25,1249779841928396800,1249779841928396800,2020-04-13 19:21:48 UTC,2020-04-13,19:21:48,0,1217594328002039808,eldollop,El Dollop,,"Thomas Edison es conocido por ser uno de los inventores más prodigiosos, Nikola Tesla es conocido por ser uno de los genios más excéntricos. Edison y Tesla fueron contemporáneos, luego socios, pero terminaron como enemigos.  Escúchalo en tu plataforma favorita de Podcasts.  https://t.co/DMhhLsmCHe",es,[],[],['https://pbs.twimg.com/media/EVgcHz6XkAQQTcX.jpg'],23,43,503,[],[],https://twitter.com/eldollop/status/1249779841928396800,False,,1,https://pbs.twimg.com/media/EVgcHz6XkAQQTcX.jpg,,,,,,,[],,,,,0.016178925,0.764794,0.21902695
26,26,1249773015816122371,1249773015816122371,2020-04-13 18:54:41 UTC,2020-04-13,18:54:41,0,1046409061611307008,randyvegetables,尹天熾 - A.K.A. RandyVegetables,,"No joke, but in Lithuania, on 4/20, the government are introducing EV subsidies.  Someone at the ministry of transport has a sense of humor.  @Tesla, time to open a shop and service centre here.   If Porsche and Bentley can operate here, so can Tesla.   Lithuanians demand it!",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],8,10,123,[],[],https://twitter.com/RandyVegetables/status/1249773015816122371,False,,0,,,,,,,,[],,,,,0.16236247,0.41908464,0.41855294
27,27,1249771340518887428,1249771340518887428,2020-04-13 18:48:01 UTC,2020-04-13,18:48:01,0,704835627183788032,model3owners,Trev Page,,"Glad everyone is OK, Canadian media doesn’t mention the car involved was a Tesla. Nice to see for a change.   https://t.co/kUyVA4rhR5",en,[],['https://www.cp24.com/news/three-people-in-serious-condition-including-two-cops-after-collision-between-cruiser-and-another-vehicle-1.4893905'],[],18,6,76,[],[],https://twitter.com/Model3Owners/status/1249771340518887428,False,,0,,,,,,,,[],,,,,0.053030286,0.15957151,0.78739816
28,28,1249771129968963584,1249771129968963584,2020-04-13 18:47:11 UTC,2020-04-13,18:47:11,0,25591482,elbadiablo,Edgar Allan Joe,,Primero los delfines y ahora Tesla. @NingunEduardo me arruina otra cosa favorita en @eldollop  https://t.co/TAnwKSijeB,es,"[{'screen_name': 'ninguneduardo', 'name': 'eduardo espinosa', 'id': '42463108'}, {'screen_name': 'eldollop', 'name': 'el dollop', 'id': '1217594328002039808'}]",[],['https://pbs.twimg.com/media/EVgT_Z5XYAEbHsD.png'],19,30,730,[],[],https://twitter.com/ElBadiablo/status/1249771129968963584,False,,1,https://pbs.twimg.com/media/EVgT_Z5XYAEbHsD.png,,,,,,,[],,,,,0.008317326,0.6641235,0.32755926
29,29,1249768443030585344,1249768443030585344,2020-04-13 18:36:31 UTC,2020-04-13,18:36:31,0,1015237196805169153,reallifestarman,Starman,,Tesla owners be like...  https://t.co/ytrL26hDv2,en,[],[],['https://pbs.twimg.com/media/EVgRxlaUEAAyBw6.jpg'],22,179,2404,[],[],https://twitter.com/RealLifeStarman/status/1249768443030585344,False,,1,https://pbs.twimg.com/media/EVgRxlaUEAAyBw6.jpg,,,,,,,[],,,,,0.08078407,0.87263,0.046585836
30,30,1249760885372907524,1249760885372907524,2020-04-13 18:06:29 UTC,2020-04-13,18:06:29,0,1139310453987745792,thirdrowtesla,Third Row Tesla Podcast,,Tesla will build it’s own maps using driving data from Teslas   Elon confirms use to help smart summon navigate parking lots   Expected but great news,en,[],[],[],11,6,141,[],[],https://twitter.com/thirdrowtesla/status/1249760885372907524,False,https://twitter.com/elonmusk/status/1249760689410830337,0,,,,,,,,[],,,,,0.0032089078,0.07400713,0.9227839
31,31,1249759957085351940,1249759957085351940,2020-04-13 18:02:47 UTC,2020-04-13,18:02:47,0,1139310453987745792,thirdrowtesla,Third Row Tesla Podcast,,"Theoretically it should be possible to improve smart summon’s routing algorithms if Tesla had their own database of GPS points and driving data for Teslas in parking lots   then they could just query to get a sense of where the lanes are, as long as Teslas have driven through",en,[],[],[],23,67,1712,[],[],https://twitter.com/thirdrowtesla/status/1249759957085351940,False,,0,,,,,,,,[],,,,,0.027067939,0.7944268,0.17850526
32,32,1249759652172218382,1249759652172218382,2020-04-13 18:01:35 UTC,2020-04-13,18:01:35,0,874776246592430080,ajtourville,ALEX,,"Not Autopilot, nor a Tesla, just a another human pilot  https://t.co/kKdrrpr57d",en,[],[],[],93,128,628,[],[],https://twitter.com/ajtourville/status/1249759652172218382,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1249634312393306119/pu/img/l-zjK0wZ2nlCJXit.jpg,,,,,,,[],,,,,0.22111888,0.7203346,0.0585465
33,33,1249756954555068416,1249756954555068416,2020-04-13 17:50:51 UTC,2020-04-13,17:50:51,0,349249475,gerberkawasaki,Ross Gerber,,"Tesla up 10% today. After all, it is the best company in the world. $tsla #ev #solar #TeslaModelY",en,[],[],[],25,68,720,"['ev', 'solar', 'teslamodely']",['tsla'],https://twitter.com/GerberKawasaki/status/1249756954555068416,False,,0,,,,,,,,[],,,,,0.0029300547,0.017976753,0.9790933
34,34,1249756733133729794,1249756733133729794,2020-04-13 17:49:59 UTC,2020-04-13,17:49:59,0,911038935488389120,savvyaesthetics,𝖘𝖆v,,i told my mom i was gonna get a Tesla and she said bitch you don’t even charge your phone shut up,en,[],[],[],2,3,80,[],[],https://twitter.com/savvyaesthetics/status/1249756733133729794,False,,0,,,,,,,,[],,,,,0.6560462,0.30234343,0.04161032
35,35,1249753231095406600,1249753231095406600,2020-04-13 17:36:04 UTC,2020-04-13,17:36:04,0,2148233600,electrekco,Electrek.co,,Tesla (TSLA) stock surges 10%: Here's what we think is happening  https://t.co/UTCGcNUAJH by @fredericlambert,en,"[{'screen_name': 'fredericlambert', 'name': 'fred lambert', 'id': '38253449'}]",['https://electrek.co/2020/04/13/tesla-tsla-stock-surges-happening/'],[],6,47,220,[],[],https://twitter.com/ElectrekCo/status/1249753231095406600,False,,0,,,,,,,,[],,,,,0.0035782254,0.3012386,0.6951833
36,36,1249750023379681292,1249750023379681292,2020-04-13 17:23:19 UTC,2020-04-13,17:23:19,0,4070765174,filippie509,Filip Piekniewski,,"Alright, time to review recent development in the fascinating world of #AI and #SelfDrivingCars, - New post:   https://t.co/eYOdjeA7uY Featuring: - (not)Open(not)AI - Waymo self deflating valuation - Starsky atmospheric burn-down - Atrium raise and fall - NTSB and Tesla saga",en,[],['https://blog.piekniewski.info/2020/04/13/deflaition/'],[],7,36,139,"['ai', 'selfdrivingcars']",[],https://twitter.com/filippie509/status/1249750023379681292,False,,0,,,,,,,,[],,,,,0.013867698,0.7155434,0.27058887
37,37,1249748070050324480,1249748070050324480,2020-04-13 17:15:33 UTC,2020-04-13,17:15:33,0,1291945442,ppathole,Pranay Pathole,,"Tesla Autopilot is over 4 times safer than human drivers. Over 90% of accidents are caused by human errors that are avoided by the superior sensors &amp; Neural nets of the car's autonomous system. Also, the car wouldn't drink alcohol, smoke, text and eat behind the wheel @elonmusk  https://t.co/NtN4bAQkFn",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],105,559,5378,[],[],https://twitter.com/PPathole/status/1249748070050324480,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1249746982962266119/pu/img/v9Do0uwmTZAdJYCg.jpg,,,,,,,[],,,,,0.03733059,0.2147697,0.74789965
38,38,1249747273774444549,1249747273774444549,2020-04-13 17:12:23 UTC,2020-04-13,17:12:23,0,216644462,fullychargeddan,FullyChargedDanCæsar🗯,,"Elon Musk: “Tesla's upcoming event will focus on batteries, not powertrain — 'a lot to talk about'.”  https://t.co/k2w2Ph7HEq",en,[],['https://electrek.co/2020/04/13/elon-musk-tesla-event-focus-on-batteries/'],[],7,8,80,[],[],https://twitter.com/FullyChargedDan/status/1249747273774444549,False,,0,,,,,,,,[],,,,,0.0069989734,0.60214245,0.3908584
39,39,1249746575565471744,1249746575565471744,2020-04-13 17:09:37 UTC,2020-04-13,17:09:37,0,22088025,slye,Andy Slye,,After posting a video of what I hate about my #Tesla #Model3 some of you responded saying one of my complaints didn’t exist. Here’s proof. What does yours do?  Full video here:  https://t.co/9ImydE2d4f  https://t.co/Fpst28u6eu,en,[],['https://youtu.be/zvTUlaupEt4'],[],252,18,293,"['tesla', 'model3']",[],https://twitter.com/slye/status/1249746575565471744,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1249746354974396418/pu/img/P-Ido4wqSfKpSsWJ.jpg,,,,,,,[],,,,,0.78132,0.19972664,0.018953428
40,40,1249744202331815936,1249744202331815936,2020-04-13 17:00:11 UTC,2020-04-13,17:00:11,0,1308211178,teslarati,TESLARATI,,Tesla Model Y wiring efficiencies questioned in latest Munro teardown  https://t.co/2kG9dV6KZb,en,[],['https://www.teslarati.com/tesla-model-y-shorter-wiring-efficiency-teardown-review/'],[],4,13,160,[],[],https://twitter.com/Teslarati/status/1249744202331815936,False,,0,,,,,,,,[],,,,,0.09792183,0.87490183,0.027176455
41,41,1249742931331878914,1249742931331878914,2020-04-13 16:55:08 UTC,2020-04-13,16:55:08,0,4526988377,kierank_,Kieran Kunhya 🚀,,Found these old photos of what I think was the first  @tesla Model S to visit the UK from @elonmusk's speech in Oxford in 2012  https://t.co/SceQpdEvQX,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],"['https://pbs.twimg.com/media/EVf6d4_WkAIVa0v.jpg', 'https://pbs.twimg.com/media/EVf6d54XgAI72vr.jpg', 'https://pbs.twimg.com/media/EVf6d6xWsA8D9r8.jpg', 'https://pbs.twimg.com/media/EVf6d7ZXQAAE260.jpg']",7,10,58,[],[],https://twitter.com/kierank_/status/1249742931331878914,False,,1,https://pbs.twimg.com/media/EVf6d4_WkAIVa0v.jpg,,,,,,,[],,,,,0.0046467804,0.82955503,0.16579822
42,42,1249741906193645568,1249741906193645568,2020-04-13 16:51:04 UTC,2020-04-13,16:51:04,0,714913406952800256,literlandweb1,literland,,Mark Twain en el laboratorio de Nikola Tesla. Dos genios entre sombras iluminando el mundo.  https://t.co/aGZJCBJsLn,es,[],[],['https://pbs.twimg.com/media/EVf5oMPXQAApyEy.jpg'],3,284,1270,[],[],https://twitter.com/literlandweb1/status/1249741906193645568,False,,1,https://pbs.twimg.com/media/EVf5oMPXQAApyEy.jpg,,,,,,,[],,,,,0.0063272654,0.8515766,0.14209601
43,43,1249733084204929025,1249733084204929025,2020-04-13 16:16:00 UTC,2020-04-13,16:16:00,0,778623,jhall,Jim Hall - Fanbot 🤖 🚀✨,,"Jim Chanos seems to have really bad timing for announcements regarding his $TSLA short. I wonder how often he adjusts his max equity exposure of 5%. Tesla up 32% since $480 when he announced ""I'm Maximum short"" again. Does he lock in his losses hourly? daily? weekly? $tslaq 🤡  https://t.co/Nz7REJcN5i",en,[],[],['https://pbs.twimg.com/media/EVfw-VvWAAE8Cl4.png'],7,19,109,[],"['tsla', 'tslaq']",https://twitter.com/jhall/status/1249733084204929025,False,,1,https://pbs.twimg.com/media/EVfw-VvWAAE8Cl4.png,,,,,,,[],,,,,0.73751837,0.24680321,0.015678331
44,44,1249729016610934795,1249729016610934795,2020-04-13 15:59:51 UTC,2020-04-13,15:59:51,0,1247050305273028609,climatewarrior7,Climate Warrior🐬 #ClimateJustice🇵🇸#BDS⚧️ 🌈🇺🇦,,"Sadly many places have experienced record-breaking snows this April, due to climate change.  I fear this will only get worse if we do not ban plastic drinking straws.  I have done my bit by buying a Tesla. What are you doing to stop the climate crisis?   https://t.co/JHIl0bT02a",en,[],['https://electroverse.net/norway-breaks-snowfall-records/'],[],222,193,590,[],[],https://twitter.com/ClimateWarrior7/status/1249729016610934795,False,,0,,,,,,,,[],,,,,0.83852,0.14627197,0.015207986
45,45,1249726555095363584,1249726555095363584,2020-04-13 15:50:04 UTC,2020-04-13,15:50:04,0,1238951706785796096,teslachillmode,TeslaChillMode #TeslaIndia🇮🇳,,This @Tesla is from tesla.lovers on IG  🥰🤯😱🤗😳🤩😚🥳😁☺️😋🤤  https://t.co/6sWZaqPYKm,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],"['https://pbs.twimg.com/media/EVfrrUMUMAI6aLt.jpg', 'https://pbs.twimg.com/media/EVfrrUMUUAEchWs.jpg', 'https://pbs.twimg.com/media/EVfrrUMUMAEvYde.jpg', 'https://pbs.twimg.com/media/EVfrrUOUYAMlR_Q.jpg']",4,9,67,[],[],https://twitter.com/TeslaChillMode/status/1249726555095363584,False,,1,https://pbs.twimg.com/media/EVfrrUMUMAI6aLt.jpg,,,,,,,[],,,,,0.002204137,0.020983974,0.97681195
46,46,1249724798680338437,1249724798680338437,2020-04-13 15:43:05 UTC,2020-04-13,15:43:05,0,1052331772808192001,mfrunker,MotherFrunker 🇨🇦,,Everyone's reaction driving a Tesla Roadster.  https://t.co/jsqnZ8tcDU,en,[],[],['https://pbs.twimg.com/media/EVfqE_TWkAcgIsn.jpg'],2,13,70,[],[],https://twitter.com/MFrunker/status/1249724798680338437,False,,1,https://pbs.twimg.com/media/EVfqE_TWkAcgIsn.jpg,,,,,,,[],,,,,0.0151535,0.85379094,0.13105564
