,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
10,10,972137270772936704,972137270772936704,2018-03-09 15:49:21 UTC,2018-03-09,15:49:21,0,47847152,dabellovdaball,capysara,,drove by a tesla on the highway so I went 87 and left it in the dust because I may be poor but i’m hauling ass motherfucker,en,[],[],[],1,6,55,[],[],https://twitter.com/dabellovdaball/status/972137270772936704,False,,0,,,,,,,,[],,,,,0.8776387,0.10403115,0.018330092
11,11,972137191773057025,972137191773057025,2018-03-09 15:49:02 UTC,2018-03-09,15:49:02,0,3749216534,elliemainey,Ellie Main,,A year ago today I worked on my first #BurnieVLOG! @burnie did THIS to his tesla... https://t.co/YLc1hKCQTm,en,"[{'screen_name': 'burnie', 'name': 'burnie burns', 'id': '14503124'}]",['https://www.youtube.com/watch?v=Uw8sfGbYQao'],[],10,12,449,['burnievlog'],[],https://twitter.com/Elliemainey/status/972137191773057025,False,,0,,,,,,,,[],,,,,0.0043753763,0.2521286,0.74349594
12,12,972122972658991105,972122972658991105,2018-03-09 14:52:32 UTC,2018-03-09,14:52:32,0,38253449,fredericlambert,Fred Lambert,,"Tesla commented on Utah's new law to allow them to operate their own stores: ""This is proof that allowing Tesla to sell its products directly does not conflict with the business of existing dealerships.""   https://t.co/efC4e4HMk7  https://t.co/uoELrdMQUt",en,[],['https://electrek.co/2018/03/09/tesla-direct-sales-win-utah-bill/'],['https://pbs.twimg.com/media/DX2sm02XcAAqPnd.jpg'],1,31,143,[],[],https://twitter.com/FredericLambert/status/972122972658991105,False,,1,https://pbs.twimg.com/media/DX2sm02XcAAqPnd.jpg,,,,,,,[],,,,,0.0053389533,0.37857705,0.61608404
13,13,972117345371086849,972117345371086849,2018-03-09 14:30:10 UTC,2018-03-09,14:30:10,0,2148233600,electrekco,Electrek.co,,Watch Tesla Semi prototypes drive with cargo for the first time  https://t.co/xh6PYVmivs  https://t.co/dRfHMZgJuB,en,[],['https://wp.me/p3P83g-gtk'],['https://pbs.twimg.com/media/DX2nkr2U0AItXPE.jpg'],7,102,334,[],[],https://twitter.com/ElectrekCo/status/972117345371086849,False,,1,https://pbs.twimg.com/media/DX2nkr2U0AItXPE.jpg,,,,,,,[],,,,,0.004393974,0.76716906,0.2284369
14,14,972088237257785345,972088237257785345,2018-03-09 12:34:30 UTC,2018-03-09,12:34:30,0,1683151988,jakobkreu3fe1d,Prolephet,,"Porsche, Porsche, Audi, Mercedes, Tesla, Audi, Porsche, Tesla, Tesla, Rang Rover   Jep ich bin in Zürich",de,[],[],[],6,5,159,[],[],https://twitter.com/JakobKreu3fe1d/status/972088237257785345,False,,0,,,,,,,,[],,,,,0.02110215,0.803861,0.17503694
15,15,972064134660612096,972064134660612096,2018-03-09 10:58:44 UTC,2018-03-09,10:58:44,0,2148233600,electrekco,Electrek.co,,"Tesla takes a win for direct sales in Utah, bill to allow operating its own stores goes to the governor  https://t.co/vq9NCxNidM  https://t.co/NMyL6f2RGh",en,[],['https://wp.me/p3P83g-gt8'],['https://pbs.twimg.com/media/DX13LbGU8AA-QE4.jpg'],3,47,188,[],[],https://twitter.com/ElectrekCo/status/972064134660612096,False,,1,https://pbs.twimg.com/media/DX13LbGU8AA-QE4.jpg,,,,,,,[],,,,,0.0027493064,0.24020734,0.75704324
16,16,972056555867856896,972056555867856896,2018-03-09 10:28:37 UTC,2018-03-09,10:28:37,0,92929119,gurkan_genc,Gürkan Genç,,"I would like to ride with you if you bring tesla bicycle with you And if you aint come here in 2 years, I would be near you at North America.. Love from Mars. Regardas @elonmusk  https://t.co/zBxmtIg1Yw",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],"['https://pbs.twimg.com/media/DX1wL9pW4AE-QVR.jpg', 'https://pbs.twimg.com/media/DX1wOfjWkAAwWvm.jpg', 'https://pbs.twimg.com/media/DX1wQErX4AAMx1z.jpg']",3,14,182,[],[],https://twitter.com/Gurkan_Genc/status/972056555867856896,False,,1,https://pbs.twimg.com/media/DX1wL9pW4AE-QVR.jpg,,,,,,,[],,,,,0.007249777,0.1536246,0.83912563
17,17,972049378671255552,972049378671255552,2018-03-09 10:00:06 UTC,2018-03-09,10:00:06,0,2564597449,elonmusknewsorg,Elon Musk News,,“Tesla’s mission is to accelerate the world’s transition to sustainable energy.” - Elon Musk  https://t.co/MLOEvxXH28,en,[],[],['https://pbs.twimg.com/media/DX1pwKXX0AYtYbu.jpg'],13,104,283,[],[],https://twitter.com/ElonMuskNewsOrg/status/972049378671255552,False,,1,https://pbs.twimg.com/media/DX1pwKXX0AYtYbu.jpg,,,,,,,[],,,,,0.0021509621,0.068144046,0.9297051
18,18,972042043894755329,972042043894755329,2018-03-09 09:30:57 UTC,2018-03-09,09:30:57,0,6135562,dw_russian,DW на русском,,"Первая колонна электрогрузовиков модели Tesla Semi отправилась сегодня в тестовый пробег с грузом аккумуляторов из Невады в Калифорнию, сообщил Илон Маск у себя в Instagram. Давайте вспомним, как выглядят эти машины, способные двигаться в беспилотном режиме  https://t.co/4cPl4PmcPm",ru,[],[],[],38,446,509,[],[],https://twitter.com/dw_russian/status/972042043894755329,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/972041368272023557/pu/img/nxSk7hulgUGw41qw.jpg,,,,,,,[],,,,,0.097662866,0.80494696,0.09739022
19,19,972022949552246784,972022949552246784,2018-03-09 08:15:05 UTC,2018-03-09,08:15:05,0,1308211178,teslarati,TESLARATI,,Model S owner has a surprise run-in with Tesla Semi trucks at a Supercharger station -  https://t.co/OwuBYYHAni  https://t.co/CjYR3Z1eJG,en,[],['https://www.teslarati.com/tesla-semi-rocklin-supercharger-cargo-fremont-factory'],"['https://pbs.twimg.com/media/DX1RuIYX0AU1Ksp.jpg', 'https://pbs.twimg.com/media/DX1RuFVX4AIU-0A.jpg', 'https://pbs.twimg.com/media/DX1RuD1XcAAA0uM.jpg']",11,75,361,[],[],https://twitter.com/Teslarati/status/972022949552246784,False,,1,https://pbs.twimg.com/media/DX1RuIYX0AU1Ksp.jpg,,,,,,,[],,,,,0.008170001,0.7494214,0.24240868
20,20,972009652069089280,972009652069089280,2018-03-09 07:22:14 UTC,2018-03-09,07:22:14,0,1361868332,iccy_isak,iccy,,"If APPLE and TESLA wants to use our Cobalt for their rechargeable batteries, they must at least bring one of their production plant here. Even if its just batteries production plant! 👊✊  https://t.co/gV412PtAM8",en,[],['https://twitter.com/YinkaWrites/status/971773840740311040'],[],3,108,65,[],[],https://twitter.com/iccy_isak/status/972009652069089280,False,https://twitter.com/YinkaWrites/status/971773840740311040,0,,,,,,,,[],,,,,0.083564796,0.52258575,0.3938494
21,21,971989234641920001,971989234641920001,2018-03-09 06:01:06 UTC,2018-03-09,06:01:06,0,719639137,solarcitizens,Solar Citizens,,In one year SA has become a world leader in renewable storage: Tesla’s big battery ✅ Australia’s first solar thermal plant ✅ World’s biggest virtual power plant ✅ More pumped hydro announced ✅ Two renewable hydrogen plants announced ✅ #Repower #SAvotes #SAvotes2018  https://t.co/oTDxWNJS71,en,[],[],['https://pbs.twimg.com/media/DX0y4KyV4AAL_Fu.jpg'],5,83,124,"['repower', 'savotes', 'savotes2018']",[],https://twitter.com/solarcitizens/status/971989234641920001,False,,1,https://pbs.twimg.com/media/DX0y4KyV4AAL_Fu.jpg,,,,,,,[],,,,,0.0030310599,0.14035684,0.8566121
22,22,971980656916889600,971980656916889600,2018-03-09 05:27:01 UTC,2018-03-09,05:27:01,0,816653,techcrunch,TechCrunch,,Review: @Tesla Model 3 is a love letter to the road  https://t.co/5cZlZ7SMNM,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",['http://tcrn.ch/2tvEDyC'],[],5,35,124,[],[],https://twitter.com/TechCrunch/status/971980656916889600,False,,0,,,,,,,,[],,,,,0.0035116458,0.0952106,0.90127766
23,23,971960996880302080,971960996880302080,2018-03-09 04:08:54 UTC,2018-03-09,04:08:54,0,2564270210,theghissilent,tommy,,"being good is WAY too hard  new plan for salvation:  1. Meet Elon Musk 2. Preach the Good News to him 3. Boom, he decides to become Catholic 4. I baptize him 5. Start working on a rocket that can make it to Heaven 6. Get there 7. Sneak in 8. Drive our Tesla down main st laughing",en,[],[],[],3,4,122,[],[],https://twitter.com/theghissilent/status/971960996880302080,False,,0,,,,,,,,[],,,,,0.06327616,0.43100306,0.50572073
24,24,971939088033988608,971921412238659585,2018-03-09 02:41:50 UTC,2018-03-09,02:41:50,0,110924175,brian4591,Brian4591,,"@KallieWinners @Tesla This woman has quite the beard, lol  https://t.co/Av6C08pAl3",en,[],[],['https://pbs.twimg.com/media/DX0FcW6UMAAngbG.jpg'],16,3,262,[],[],https://twitter.com/brian4591/status/971939088033988608,False,,1,https://pbs.twimg.com/media/DX0FcW6UMAAngbG.jpg,,,,,,,"[{'screen_name': 'KallieWinners', 'name': 'Kallie Winners', 'id': '1231698734'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,,0.03693825,0.29586548,0.6671962
25,25,971933513275584512,971933513275584512,2018-03-09 02:19:41 UTC,2018-03-09,02:19:41,0,158442577,neodidi44,Elvis Nwaba,,"Hey guys, here's an illustration of Elon's Tesla Roadster I made.   You can get the images on my behance page  https://t.co/WURp6RicGs.  @MKBHD @elonmusk @Tesla  #designer #illustrations #branding #freelancer #contentcreator #ElonMusk #Tesla #teslaroadster #nddplatform  https://t.co/PKbNDgT4rI",en,"[{'screen_name': 'mkbhd', 'name': 'marques brownlee', 'id': '29873662'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",['https://www.behance.net/gallery/62948127/Tesla-Roadster-illustration'],"['https://pbs.twimg.com/media/DX0AN49WsAADriE.jpg', 'https://pbs.twimg.com/media/DX0AN5HWsAA3-0e.jpg', 'https://pbs.twimg.com/media/DX0AN5qWAAQzF9O.jpg', 'https://pbs.twimg.com/media/DX0AN6fWkAE3VX3.jpg']",2,10,178,"['designer', 'illustrations', 'branding', 'freelancer', 'contentcreator', 'elonmusk', 'tesla', 'teslaroadster', 'nddplatform']",[],https://twitter.com/NeoDiDi44/status/971933513275584512,False,,1,https://pbs.twimg.com/media/DX0AN49WsAADriE.jpg,,,,,,,[],,,,,0.0038516354,0.4654232,0.5307252
26,26,971929061059575808,971929061059575808,2018-03-09 02:02:00 UTC,2018-03-09,02:02:00,0,10671602,playstation,PlayStation,,Science vs Fiction. Tesla vs Lovecraft hits PS4 Tuesday:  https://t.co/1rVVUDfxBY  https://t.co/bTVMYIcYT2,en,[],['http://play.st/2oUcUCW'],[],27,149,840,[],[],https://twitter.com/PlayStation/status/971929061059575808,False,,1,https://pbs.twimg.com/media/DXxVnFbWkAYGqoQ.jpg,,,,,,,[],,,,,0.005251919,0.8471984,0.14754978
27,27,971921412238659585,971921412238659585,2018-03-09 01:31:36 UTC,2018-03-09,01:31:36,0,1231698734,kalliewinners,Kallie Winners,,Some of the amazing Women in @Tesla that are paving the way to a more sustainable future.  #InternationalWomensDay2018  https://t.co/cI1J88Vex8,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],"['https://pbs.twimg.com/media/DXz1RvkVoAEeGz0.jpg', 'https://pbs.twimg.com/media/DXz1TOsV4AEKoEl.jpg', 'https://pbs.twimg.com/media/DXz1VHyVAAEDz6G.jpg', 'https://pbs.twimg.com/media/DXz1WyKUMAAYS8X.jpg']",154,1499,12999,['internationalwomensday2018'],[],https://twitter.com/KallieWinners/status/971921412238659585,False,,1,https://pbs.twimg.com/media/DXz1RvkVoAEeGz0.jpg,,,,,,,[],,,,,0.0019904145,0.016057529,0.9819521
28,28,971914465175224320,971914465175224320,2018-03-09 01:04:00 UTC,2018-03-09,01:04:00,0,100731315,actualidadrt,RT en Español,,"Los camiones eléctricos Tesla Semi, presentados en noviembre de 2017, acaban de ser probados con su primer transporte de carga  https://t.co/LEna8efJCl",es,[],['https://es.rt.com/5ohv'],[],2,73,140,[],[],https://twitter.com/ActualidadRT/status/971914465175224320,False,,0,,,,,,,,[],,,,,0.020429635,0.8763867,0.103183635
29,29,971908169285939200,971908169285939200,2018-03-09 00:38:59 UTC,2018-03-09,00:38:59,0,58755832,asipislik,Arda,,"Uzağa cüce fırlatma yarışması fikrini beynimden atamıyorum. Aklımı çıldırıcam ya. Bunu icat eden adamın Einstein'la, Tesla'yla aynı seviyede yer alması lazım tarih kitaplarında",tr,[],[],[],2,19,404,[],[],https://twitter.com/asipislik/status/971908169285939200,False,,0,,,,,,,,[],,,,,0.08354425,0.8221364,0.094319254
30,30,971899368453431296,971899368453431296,2018-03-09 00:04:01 UTC,2018-03-09,00:04:01,0,2148233600,electrekco,Electrek.co,,Tesla Semi trucks spotted Supercharging near Sacramento on their first cargo trip  https://t.co/aswDmjX8mS  https://t.co/oXP4QnNsGb,en,[],['https://wp.me/p3P83g-gsW'],['https://pbs.twimg.com/media/DXzhUvCUMAA7ChX.jpg'],5,124,441,[],[],https://twitter.com/ElectrekCo/status/971899368453431296,False,,1,https://pbs.twimg.com/media/DXzhUvCUMAA7ChX.jpg,,,,,,,[],,,,,0.003923922,0.7889649,0.2071111
